neurotransmitter,neuron_class,bodyId_pre,bodyId_post,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
acetylcholine,neuron17,28488,38041338056,LegNp(T1)(R),28511,41767,47717,28516,41752,47727,0.975,1.0
acetylcholine,neuron17,28488,11341,LegNp(T1)(R),30534,42921,48744,30521,42911,48772,0.98,0.548126
acetylcholine,neuron17,28488,13389,LegNp(T1)(R),29340,43036,49858,29335,43057,49847,0.974,0.661618
acetylcholine,neuron17,28488,38869161934,LegNp(T1)(R),28781,42542,48544,28791,42553,48510,0.982,0.237985
acetylcholine,neuron17,28488,36806852584,LegNp(T1)(R),29919,41438,46063,29899,41446,46069,0.971,0.999235
acetylcholine,neuron17,28488,15402,LegNp(T1)(R),28722,42602,48561,28707,42607,48550,0.978,0.999997
acetylcholine,neuron17,28488,38865616205,LegNp(T1)(R),29330,42280,48367,29324,42278,48340,0.973,0.615135
acetylcholine,neuron17,28488,12036,LegNp(T1)(R),29919,41438,46063,29912,41427,46043,0.971,0.999679
acetylcholine,neuron17,28488,15402,LegNp(T1)(R),28739,41410,46841,28740,41428,46831,0.972,0.996968
acetylcholine,neuron17,28488,40100257566,LegNp(T1)(R),29340,43036,49858,29349,43054,49847,0.974,0.998838
acetylcholine,neuron17,28488,11990,LegNp(T1)(R),30582,42420,48584,30591,42396,48556,0.974,0.521874
acetylcholine,neuron17,28488,25217,LegNp(T1)(R),29236,41779,46680,29216,41778,46682,0.971,1.0
acetylcholine,neuron17,28488,38869281132,LegNp(T1)(R),30534,42921,48744,30512,42919,48740,0.98,0.989926
acetylcholine,neuron17,28488,38865579883,LegNp(T1)(R),28781,42542,48544,28783,42525,48545,0.982,1.0
acetylcholine,neuron17,28488,21024,LTct,20138,30473,42207,20136,30454,42210,0.976,0.958596
acetylcholine,neuron17,28488,20925,LegNp(T1)(R),29330,42280,48367,29312,42284,48348,0.973,0.931932
acetylcholine,neuron17,28488,20925,LegNp(T1)(R),28739,41410,46841,28737,41427,46818,0.972,0.921066
acetylcholine,neuron17,28488,40100218349,LegNp(T1)(R),29340,43036,49858,29332,43017,49847,0.974,0.96904
acetylcholine,neuron17,28488,38451685205,LegNp(T1)(R),28511,41767,47717,28531,41762,47714,0.975,0.999917
acetylcholine,neuron17,28488,156162,LegNp(T1)(R),29919,41438,46063,29909,41468,46085,0.971,0.445934
acetylcholine,neuron17,28488,36392963727,LegNp(T1)(R),29919,41438,46063,29903,41436,46055,0.971,1.0
acetylcholine,neuron17,28488,33859332260,LTct,20138,30473,42207,20118,30478,42210,0.976,0.976485
acetylcholine,neuron17,28488,38041338113,LegNp(T1)(R),28511,41767,47717,28509,41739,47727,0.975,0.587528
acetylcholine,neuron17,28488,26419,LegNp(T1)(R),30582,42420,48584,30577,42422,48603,0.974,1.0
acetylcholine,neuron17,28488,26419,LegNp(T1)(R),29330,42280,48367,29313,42290,48354,0.973,0.999659
acetylcholine,neuron17,28488,20811,LegNp(T1)(R),30582,42420,48584,30576,42406,48593,0.974,0.999913
acetylcholine,neuron17,28488,165341,LegNp(T1)(R),29191,41849,46774,29211,41848,46774,0.971,0.999977
acetylcholine,neuron17,28488,13371,LegNp(T1)(R),28722,42602,48561,28742,42617,48567,0.978,0.985114
acetylcholine,neuron17,28488,153259,LegNp(T1)(R),28722,42602,48561,28701,42611,48563,0.978,0.984555
acetylcholine,neuron17,28488,15402,LegNp(T1)(R),30112,42680,48623,30107,42702,48624,0.979,0.801182
acetylcholine,neuron17,28488,12861,LTct,20138,30473,42207,20120,30465,42210,0.976,0.833837
acetylcholine,neuron17,28488,26419,LegNp(T1)(R),30112,42680,48623,30112,42677,48596,0.979,0.832462
acetylcholine,neuron17,28488,37627440261,LegNp(T1)(R),28739,41410,46841,28727,41421,46807,0.972,0.433475
acetylcholine,neuron17,28488,37220668541,LegNp(T1)(R),29236,41779,46680,29226,41760,46682,0.971,1.0
acetylcholine,neuron17,28488,17499,LegNp(T1)(R),28739,41410,46841,28733,41425,46850,0.972,0.999999
acetylcholine,neuron17,28488,20324,LegNp(T1)(R),29330,42280,48367,29290,42269,48354,0.973,0.381457
acetylcholine,neuron17,28488,38862003935,LegNp(T1)(R),28275,41800,48966,28258,41800,48964,0.972,1.0
acetylcholine,neuron17,28488,22255,LegNp(T1)(R),29340,43036,49858,29341,43045,49836,0.974,0.963389
acetylcholine,neuron17,28488,17484,LegNp(T1)(R),29191,41849,46774,29191,41860,46806,0.971,0.443515
acetylcholine,neuron17,28488,25217,LegNp(T1)(R),29919,41438,46063,29901,41456,46085,0.971,0.598008
acetylcholine,neuron17,28488,38865740768,LegNp(T1)(R),30582,42420,48584,30566,42412,48575,0.974,0.999974
acetylcholine,neuron18,29098,19446,LegNp(T1)(R),30550,38597,46334,30566,38597,46325,0.971,1.0
acetylcholine,neuron18,29098,25617060996,LegNp(T3)(L),22655,25351,32050,22662,25340,32027,0.975,0.986787
acetylcholine,neuron18,29098,33862870327,LTct,20397,31336,42496,20396,31294,42484,0.982,0.423764
acetylcholine,neuron18,29098,36353137020,LegNp(T1)(L),18219,35260,45205,18247,35250,45185,0.971,0.497186
acetylcholine,neuron18,29098,25617021807,LegNp(T3)(L),22655,25351,32050,22660,25363,32027,0.975,0.807729
acetylcholine,neuron18,29098,33866410298,LTct,20397,31336,42496,20411,31370,42484,0.982,0.483845
acetylcholine,neuron18,29098,36353137438,LegNp(T1)(L),18219,35260,45205,18259,35258,45194,0.971,0.746581
acetylcholine,neuron18,29098,25840,LegNp(T1)(L),18219,35260,45205,18246,35268,45197,0.971,0.743535
acetylcholine,neuron18,29098,22359,LTct,20397,31336,42496,20404,31323,42508,0.982,0.999998
acetylcholine,neuron18,29098,27276135042,LTct,22516,27809,34339,22529,27801,34300,0.975,0.34836
acetylcholine,neuron18,29098,11409,LegNp(T1)(R),33069,39104,46657,33085,39116,46651,0.978,0.999988
acetylcholine,neuron18,29098,33862870224,LTct,20398,31336,42495,20401,31303,42504,0.983,0.562791
acetylcholine,neuron18,29098,37199557379,LegNp(T1)(R),30550,38597,46334,30539,38620,46325,0.971,0.513302
acetylcholine,neuron18,29098,41687990377,mVAC(T1)(L),21568,35232,52075,21559,35254,52091,0.972,0.806635
acetylcholine,neuron18,29098,27276135375,LTct,22516,27809,34339,22518,27848,34363,0.975,0.238286
acetylcholine,neuron18,29098,11835,LegNp(T3)(L),22655,25351,32050,22645,25335,32012,0.975,0.306873
acetylcholine,neuron18,29098,10491,LegNp(T1)(R),31395,41162,45990,31414,41193,46001,0.972,0.304648
acetylcholine,neuron18,29098,13889,LTct,21462,28797,36712,21450,28834,36716,0.974,0.273491
acetylcholine,neuron18,29098,11942,mVAC(T1)(L),21568,35232,52075,21553,35203,52091,0.972,0.213435
acetylcholine,neuron18,29098,12393,Ov(L),18671,35130,44647,18659,35124,44637,0.976,0.999999
acetylcholine,neuron18,29098,11391,LegNp(T1)(R),28082,36980,46604,28085,36997,46599,0.978,1.0
acetylcholine,neuron18,29098,41687990185,mVAC(T1)(L),21568,35232,52075,21547,35226,52079,0.972,0.984653
acetylcholine,neuron18,29098,10142,LTct,22516,27809,34339,22525,27792,34351,0.975,0.997066
acetylcholine,neuron18,29098,13554,LTct,20398,31336,42495,20428,31344,42506,0.983,0.462733
acetylcholine,neuron18,29098,22221,LegNp(T1)(L),18219,35260,45205,18231,35272,45213,0.971,0.99995
acetylcholine,neuron18,29098,10249,LegNp(T1)(R),28082,36980,46604,28075,36994,46613,0.978,1.0
acetylcholine,neuron18,29098,41687984500,mVAC(T1)(L),21568,35232,52075,21534,35248,52064,0.972,0.471553
acetylcholine,neuron18,29098,20568,LTct,21462,28797,36712,21473,28790,36724,0.974,1.0
acetylcholine,neuron18,29098,33862870034,LTct,20397,31336,42496,20411,31355,42469,0.982,0.472536
acetylcholine,neuron18,29098,20201,mVAC(T1)(L),21568,35232,52075,21600,35251,52091,0.972,0.310404
acetylcholine,neuron18,29098,36806971339,LegNp(T1)(R),31395,41162,45990,31404,41178,45984,0.972,1.0
acetylcholine,neuron18,29098,27276133295,LTct,22516,27809,34339,22530,27824,34351,0.975,0.989196
acetylcholine,neuron18,29098,12787,LTct,20398,31336,42495,20416,31350,42486,0.983,0.996907
acetylcholine,neuron18,29098,37199557306,LegNp(T1)(R),30550,38597,46334,30557,38610,46325,0.971,1.0
acetylcholine,neuron18,29098,25613529785,LegNp(T3)(L),22655,25351,32050,22671,25364,32056,0.975,0.969681
acetylcholine,neuron18,29098,33529,LTct,20398,31336,42495,20413,31333,42471,0.983,0.850753
acetylcholine,neuron18,29098,10785,LegNp(T1)(L),18219,35260,45205,18230,35238,45213,0.971,0.999988
acetylcholine,neuron18,29098,13554,LegNp(T1)(L),18219,35260,45205,18218,35247,45223,0.971,0.996197
acetylcholine,neuron18,29098,29334899168,LTct,21462,28797,36712,21465,28832,36716,0.974,0.241043
acetylcholine,neuron18,29098,12787,LTct,20397,31336,42496,20414,31348,42484,0.982,0.989882
acetylcholine,neuron18,29098,12397,LegNp(T3)(L),22655,25351,32050,22671,25348,32056,0.975,0.972182
acetylcholine,neuron18,29098,11458,Ov(L),18671,35130,44647,18653,35138,44637,0.976,0.944818
acetylcholine,neuron18,29098,12393,LegNp(T1)(L),18219,35260,45205,18236,35286,45197,0.971,0.562584
acetylcholine,neuron18,29098,33866410298,LTct,20398,31336,42495,20413,31372,42486,0.983,0.51778
acetylcholine,neuron18,29098,33862870034,LTct,20398,31336,42495,20413,31357,42471,0.983,0.473954
acetylcholine,neuron18,29098,27276134873,LTct,22516,27809,34339,22530,27806,34351,0.975,0.999456
acetylcholine,neuron18,29098,41687988236,mVAC(T1)(L),21568,35232,52075,21551,35239,52079,0.972,1.0
acetylcholine,neuron18,29098,155524,LTct,20398,31336,42495,20407,31340,42520,0.983,0.876302
acetylcholine,neuron18,29098,155524,Ov(L),18671,35130,44647,18663,35110,44639,0.976,0.993488
acetylcholine,neuron18,29098,17558,LegNp(T3)(L),22655,25351,32050,22667,25374,32042,0.975,0.971616
acetylcholine,neuron19,13432,36338909171,Ov(L),17436,33076,45187,17459,33111,45196,0.972,0.416081
acetylcholine,neuron19,13432,26890418220,LegNp(T2)(L),20745,31581,33665,20729,31567,33680,0.971,0.996358
acetylcholine,neuron19,13432,25281040395,LegNp(T2)(R),23648,35978,31827,23641,35965,31820,0.975,0.99765
acetylcholine,neuron19,13432,18998,LTct,20602,31618,46187,20613,31629,46185,0.971,0.999993
acetylcholine,neuron19,13432,23730,Ov(L),13430,32740,44238,13441,32742,44251,0.981,0.9772
acetylcholine,neuron19,13432,35514387453,Ov(L),13430,32740,44238,13443,32725,44251,0.981,0.773178
acetylcholine,neuron19,13432,11017,LTct,23184,31681,37483,23222,31681,37484,0.975,0.555915
acetylcholine,neuron19,13432,18998,LTct,22904,31353,38730,22923,31351,38729,0.976,0.997058
acetylcholine,neuron19,13432,17579,LTct,20567,31627,46226,20606,31615,46222,0.975,0.368686
acetylcholine,neuron19,13432,26890419543,LegNp(T2)(L),20745,31581,33665,20774,31593,33680,0.971,0.48055
acetylcholine,neuron19,13432,36338909783,Ov(L),17436,33076,45187,17437,33037,45196,0.972,0.434862
acetylcholine,neuron19,13432,36338909822,Ov(L),17436,33076,45187,17447,33055,45203,0.972,0.73847
acetylcholine,neuron19,13432,18300,LegNp(T2)(R),23648,35978,31827,23649,35955,31831,0.975,0.86805
acetylcholine,neuron19,13432,21069,LTct,20602,31618,46187,20617,31606,46185,0.971,0.977651
acetylcholine,neuron19,13432,18822,LegNp(T2)(L),20840,31850,34082,20842,31841,34050,0.975,0.488375
acetylcholine,neuron19,13432,10053,Ov(L),17436,33076,45187,17415,33093,45156,0.972,0.315816
acetylcholine,neuron19,13432,31007883776,LegNp(T2)(L),17625,33638,38990,17644,33642,39001,0.979,0.998545
acetylcholine,neuron19,13432,11521,Ov(L),17436,33076,45187,17441,33089,45203,0.972,0.998973
acetylcholine,neuron19,13432,45788035586,IntTct,21709,34976,57078,21725,34969,57072,0.98,0.999961
acetylcholine,neuron19,13432,29787824659,LegNp(T2)(R),23065,35252,37376,23091,35241,37398,0.973,0.349803
acetylcholine,neuron19,13432,26890419983,LegNp(T2)(L),20745,31581,33665,20747,31564,33666,0.971,1.0
acetylcholine,neuron19,13432,12195,LegNp(T2)(R),23065,35252,37376,23051,35265,37379,0.973,0.999998
acetylcholine,neuron19,13432,35514349589,Ov(L),13430,32740,44238,13441,32716,44229,0.981,0.819728
acetylcholine,neuron19,13432,17427,LegNp(T2)(R),23065,35252,37376,23032,35250,37363,0.973,0.536488
acetylcholine,neuron19,13432,18998,LTct,23107,31245,36448,23130,31227,36462,0.973,0.655085
acetylcholine,neuron19,13432,18331,LTct,23184,31681,37483,23184,31681,37519,0.975,0.670681
acetylcholine,neuron19,13432,30990586947,LTct,22904,31353,38730,22937,31375,38745,0.976,0.346943
acetylcholine,neuron19,13432,21597,Ov(L),17436,33076,45187,17421,33078,45196,0.972,1.0
acetylcholine,neuron19,13432,19401,LegNp(T2)(L),20840,31850,34082,20857,31860,34089,0.975,0.995077
acetylcholine,neuron19,13432,11376,LTct,22904,31353,38730,22893,31327,38745,0.976,0.643998
acetylcholine,neuron19,13432,37149280449,LTct,20602,31618,46187,20620,31614,46171,0.971,0.997073
acetylcholine,neuron19,13432,37149280630,LTct,20602,31618,46187,20617,31584,46203,0.971,0.327155
acetylcholine,neuron19,13432,26890416796,LegNp(T2)(L),20745,31581,33665,20760,31569,33666,0.971,1.0
acetylcholine,neuron19,13432,29359820723,LTct,23184,31681,37483,23204,31671,37484,0.975,0.993392
acetylcholine,neuron19,13432,10474,LegNp(T2)(L),17625,33638,38990,17635,33627,39001,0.979,1.0
acetylcholine,neuron19,13432,35514388026,Ov(L),13430,32740,44238,13448,32732,44239,0.981,0.686537
acetylcholine,neuron19,13432,18998,LTct,23184,31681,37483,23176,31668,37496,0.975,0.999993
acetylcholine,neuron19,13432,29787824096,LegNp(T2)(R),23065,35252,37376,23076,35282,37379,0.973,0.68585
acetylcholine,neuron19,13432,25281041853,LegNp(T2)(R),23648,35978,31827,23626,35977,31850,0.975,0.5096
acetylcholine,neuron19,13432,30198175093,<unspecified>,23075,36202,38675,23063,36190,38674,0.978,1.0
acetylcholine,neuron19,13432,12601,Ov(L),13430,32740,44238,13437,32757,44251,0.981,0.879914
acetylcholine,neuron19,13432,29787823961,LegNp(T2)(R),23065,35252,37376,23059,35245,37393,0.973,0.978964
acetylcholine,neuron19,13432,30173448664,LTct,23184,31681,37483,23193,31672,37496,0.975,0.999995
acetylcholine,neuron19,13432,27300770830,LegNp(T2)(L),20840,31850,34082,20825,31818,34074,0.975,0.392317
acetylcholine,neuron19,13432,22232,IntTct,21709,34976,57078,21716,34961,57085,0.98,0.999967
acetylcholine,neuron19,13432,29763100890,LTct,23184,31681,37483,23189,31665,37484,0.975,0.999998
acetylcholine,neuron19,13432,35514386584,Ov(L),13430,32740,44238,13443,32746,44229,0.981,0.997331
acetylcholine,neuron19,13432,16399,LegNp(T2)(L),20745,31581,33665,20773,31580,33650,0.971,0.833792
acetylcholine,neuron19,13432,15013,<unspecified>,23075,36202,38675,23054,36193,38655,0.978,0.77
acetylcholine,neuron19,13432,35514350111,Ov(L),13430,32740,44238,13431,32767,44268,0.981,0.259498
acetylcholine,neuron20,24300,46194852453,IntTct,22164,34300,57580,22161,34264,57564,0.972,0.460767
acetylcholine,neuron20,24300,13422,IntTct,22164,34300,57580,22168,34292,57601,0.972,0.975164
acetylcholine,neuron20,24300,15013,Ov(R),24009,35557,44064,24012,35576,44068,0.971,1.0
acetylcholine,neuron20,24300,14877,LegNp(T1)(R),23580,36240,53120,23562,36242,53131,0.971,0.999996
acetylcholine,neuron20,24300,18911,Ov(R),24009,35557,44064,24015,35553,44084,0.971,0.999627
acetylcholine,neuron20,24300,13470,LegNp(T1)(R),23694,36320,53097,23713,36346,53123,0.983,0.321994
acetylcholine,neuron20,24300,39629415023,LTct,24625,34021,50049,24629,33995,50061,0.973,0.958943
acetylcholine,neuron20,24300,36749779899,LTct,24139,32923,46077,24159,32926,46075,0.977,0.999997
acetylcholine,neuron20,24300,41684487398,LTct,22012,34461,51947,22033,34470,51955,0.973,0.999998
acetylcholine,neuron20,24300,46194849612,IntTct,22164,34300,57580,22166,34286,57588,0.972,1.0
acetylcholine,neuron20,24300,46194890220,IntTct,22183,34358,57457,22195,34385,57448,0.973,0.246116
acetylcholine,neuron20,24300,10641,LTct,24139,32923,46077,24143,32940,46075,0.977,1.0
acetylcholine,neuron20,24300,42515932614,LegNp(T1)(R),23694,36320,53097,23677,36329,53097,0.983,0.977863
acetylcholine,neuron20,24300,24701,LTct,24625,34021,50049,24613,33983,50038,0.973,0.361796
acetylcholine,neuron20,24300,42101924602,LegNp(T1)(L),21863,35727,53000,21867,35752,53019,0.973,0.462032
acetylcholine,neuron20,24300,13422,IntTct,22183,34358,57457,22223,34358,57448,0.973,0.994271
acetylcholine,neuron20,24300,26181,Ov(R),24009,35557,44064,24030,35559,44056,0.971,0.977329
acetylcholine,neuron20,24300,40039729016,LTct,24625,34021,50049,24618,34009,50038,0.973,1.0
acetylcholine,neuron20,24300,42515934534,LegNp(T1)(R),23580,36240,53120,23555,36215,53131,0.971,0.546645
acetylcholine,neuron20,24300,166519,LTct,24139,32923,46077,24156,32954,46075,0.977,0.261702
acetylcholine,neuron20,24300,35126048959,Ov(R),24009,35557,44064,24011,35597,44056,0.971,0.400562
acetylcholine,neuron20,24300,154565,LegNp(T1)(L),21863,35727,53000,21856,35744,52995,0.973,0.999973
acetylcholine,neuron20,24300,18333,Ov(R),24009,35557,44064,23998,35562,44084,0.971,1.0
acetylcholine,neuron20,24300,42515933119,LegNp(T1)(R),23580,36240,53120,23584,36243,53096,0.971,0.998292
acetylcholine,neuron20,24300,40039731027,LTct,24625,34021,50049,24608,34012,50050,0.973,0.999769
acetylcholine,neuron20,24300,46194849612,IntTct,22183,34358,57457,22166,34379,57461,0.973,0.886871
acetylcholine,neuron20,24300,42515933643,LegNp(T1)(R),23694,36320,53097,23706,36342,53097,0.983,0.954682
acetylcholine,neuron20,24300,46194888898,IntTct,22183,34358,57457,22176,34370,57446,0.973,0.999978
acetylcholine,neuron20,24300,11084,LegNp(T1)(L),21863,35727,53000,21880,35760,52995,0.973,0.227001
acetylcholine,neuron20,24300,21770,LegNp(T1)(L),21863,35727,53000,21856,35738,53019,0.973,0.985344
acetylcholine,neuron20,24300,13063,IntTct,22164,34300,57580,22174,34286,57577,0.972,0.999993
acetylcholine,neuron20,24300,46191310897,IntTct,22164,34300,57580,22179,34300,57588,0.972,0.999999
acetylcholine,neuron20,24300,18389,LTct,24625,34021,50049,24615,34029,50038,0.973,1.0
acetylcholine,neuron20,24300,19274,LTct,23554,35218,52501,23570,35209,52502,0.975,0.999972
acetylcholine,neuron20,24300,41684488480,LTct,22012,34461,51947,21994,34478,51975,0.973,0.490131
acetylcholine,neuron20,24300,41680950262,LTct,22012,34461,51947,22014,34461,51975,0.973,0.816715
acetylcholine,neuron20,24300,18911,LegNp(T1)(R),23580,36240,53120,23566,36240,53110,0.971,0.999962
acetylcholine,neuron20,24300,36746242136,LTct,24139,32923,46077,24120,32937,46045,0.977,0.302058
acetylcholine,neuron20,24300,15685,LegNp(T1)(L),21863,35727,53000,21846,35734,52995,0.973,0.970737
acetylcholine,neuron20,24300,46194890224,IntTct,22183,34358,57457,22215,34367,57471,0.973,0.447428
acetylcholine,neuron20,24300,15112,LegNp(T1)(R),23580,36240,53120,23566,36259,53131,0.971,0.966797
acetylcholine,neuron20,24300,10641,LegNp(T1)(R),23694,36320,53097,23689,36331,53085,0.983,1.0
acetylcholine,neuron20,24300,41688187386,LTct,23554,35218,52501,23557,35243,52502,0.975,0.986889
acetylcholine,neuron20,24300,42515933543,LegNp(T1)(R),23580,36240,53120,23576,36255,53110,0.971,0.999939
acetylcholine,neuron20,24300,11082,Ov(R),24009,35557,44064,24032,35523,44068,0.971,0.326389
acetylcholine,neuron20,24300,14877,LTct,22012,34461,51947,22035,34450,51955,0.973,0.99135
acetylcholine,neuron20,24300,13630,Ov(R),24009,35557,44064,24025,35561,44068,0.971,1.0
acetylcholine,neuron20,24300,45374141693,IntTct,22183,34358,57457,22223,34324,57448,0.973,0.445373
acetylcholine,neuron20,24300,18911,LegNp(T1)(R),23694,36320,53097,23691,36334,53111,0.983,0.999414
acetylcholine,neuron20,24300,42512270504,LegNp(T1)(L),21863,35727,53000,21882,35747,52995,0.973,0.992403
