neuron_class,conf,body,max_neurotransmitter,max_nt_value,gt_neurotransmitter,bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
neuron1,0.982,573333835,acetylcholine,0.9992656111717224,acetylcholine,573333835,1415829574,AL(R),AL(R),22870,30578,26820,22877,30589,26804,0.982,0.954375
neuron1,0.983,573333835,acetylcholine,0.9999232292175293,acetylcholine,573333835,909372586,CA(R),CA(R),14749,13641,14046,14746,13646,14033,0.983,0.987253
neuron1,0.984,573333835,acetylcholine,0.991448700428009,acetylcholine,573333835,5812983328,CA(R),CA(R),17279,12922,12514,17259,12925,12513,0.984,0.999645
neuron1,0.984,573333835,acetylcholine,0.9999998807907104,acetylcholine,573333835,332353566,CA(R),CA(R),12910,13028,11618,12927,13012,11627,0.984,0.962543
neuron1,0.998,573333835,acetylcholine,0.9998574256896973,acetylcholine,573333835,570314896,CA(R),CA(R),11014,14573,11743,11015,14563,11755,0.998,0.975077
neuron1,0.976,573333835,acetylcholine,0.9999673366546631,acetylcholine,573333835,579592619,CA(R),CA(R),14669,13696,13986,14675,13671,13972,0.976,0.967888
neuron1,0.991,573333835,acetylcholine,0.9679350256919861,acetylcholine,573333835,5813010159,LH(R),LH(R),3804,19634,8854,3790,19614,8852,0.991,0.97341
neuron1,0.967,573333835,acetylcholine,0.999975323677063,acetylcholine,573333835,548552915,CA(R),CA(R),16280,13680,14039,16288,13700,14053,0.967,0.975638
neuron1,0.99,573333835,acetylcholine,0.9883728623390198,acetylcholine,573333835,5813046968,LH(R),LH(R),4209,19300,9342,4192,19296,9328,0.99,0.981473
neuron1,0.98,573333835,acetylcholine,0.9831243753433228,acetylcholine,573333835,1141630854,CA(R),CA(R),16091,13592,13958,16084,13598,13945,0.98,0.96679
neuron1,0.957,573333835,acetylcholine,0.9985083937644958,acetylcholine,573333835,1794447723,AL(R),AL(R),22990,28487,25745,23006,28487,25753,0.957,0.9975
neuron1,0.981,573333835,acetylcholine,1.0,acetylcholine,573333835,5813087798,CA(R),CA(R),10912,13567,11625,10912,13559,11640,0.981,0.956095
neuron1,0.986,573333835,acetylcholine,0.9652440547943115,acetylcholine,573333835,390271033,LH(R),LH(R),7463,20334,12001,7472,20308,12027,0.986,0.952498
neuron1,0.959,573333835,acetylcholine,0.9999761581420898,acetylcholine,573333835,5812979197,CA(R),CA(R),13047,12431,12502,13021,12431,12500,0.959,0.978825
neuron1,0.972,573333835,acetylcholine,0.9999784231185913,acetylcholine,573333835,1610530558,AL(R),AL(R),23062,28829,25811,23049,28847,25826,0.972,0.976167
neuron2,0.978,5901222910,acetylcholine,0.951586902141571,acetylcholine,5901222910,5813130064,AL(R),AL(R),23217,31187,26879,23216,31174,26888,0.978,0.99401
neuron2,0.989,5901222910,acetylcholine,0.9915191531181335,acetylcholine,5901222910,604735824,LH(R),LH(R),5507,17673,9603,5531,17679,9600,0.989,0.976258
neuron2,0.98,5901222910,acetylcholine,0.9971146583557129,acetylcholine,5901222910,359214479,LH(R),LH(R),5981,18854,11737,5963,18871,11736,0.98,0.950716
neuron2,0.988,5901222910,acetylcholine,0.8198580741882324,acetylcholine,5901222910,511267279,LH(R),LH(R),4114,17838,8673,4103,17822,8688,0.988,0.97739
neuron2,0.974,5901222910,acetylcholine,0.9999481439590454,acetylcholine,5901222910,1141346462,CA(R),CA(R),16426,13218,13811,16426,13240,13820,0.974,0.9637
neuron2,0.977,5901222910,acetylcholine,0.9978331923484802,acetylcholine,5901222910,548872750,CA(R),CA(R),16378,13178,13951,16400,13188,13947,0.977,0.979966
neuron2,0.975,5901222910,acetylcholine,0.9912746548652649,acetylcholine,5901222910,480590566,LH(R),LH(R),7662,20529,11069,7668,20512,11085,0.975,0.981011
neuron2,0.98,5901222910,acetylcholine,0.9448347091674805,acetylcholine,5901222910,668144344,LH(R),LH(R),6605,19423,10999,6584,19420,11008,0.98,0.982332
neuron2,0.965,5901222910,acetylcholine,0.9937916398048401,acetylcholine,5901222910,478613576,LH(R),LH(R),8823,18242,11436,8807,18226,11435,0.965,0.998612
neuron2,0.991,5901222910,acetylcholine,0.995186984539032,acetylcholine,5901222910,5813098080,LH(R),LH(R),6179,18836,11720,6185,18820,11704,0.991,0.991513
neuron2,0.985,5901222910,acetylcholine,0.9982563853263855,acetylcholine,5901222910,424384254,LH(R),LH(R),3185,20298,14379,3187,20306,14402,0.985,0.994144
neuron2,0.976,5901222910,acetylcholine,0.9959677457809448,acetylcholine,5901222910,480590566,LH(R),LH(R),5473,17685,9525,5493,17695,9525,0.976,0.958868
neuron2,0.979,5901222910,acetylcholine,0.9999954700469971,acetylcholine,5901222910,5812982316,CA(R),CA(R),13110,12436,11845,13119,12417,11823,0.979,0.979834
neuron2,0.954,5901222910,acetylcholine,0.9967706203460693,acetylcholine,5901222910,5813104096,CA(R),CA(R),15013,12004,13563,15009,12000,13583,0.954,0.988198
neuron2,0.988,5901222910,acetylcholine,0.9662683010101318,acetylcholine,5901222910,329215923,LH(R),LH(R),4107,20969,8873,4088,20974,8881,0.988,0.952311
neuron3,0.994,1850706912,acetylcholine,0.9999788999557495,acetylcholine,1850706912,5813069085,AL(R),AL(R),20256,32795,30537,20246,32804,30525,0.994,0.9831
neuron3,0.967,1850706912,acetylcholine,0.9999942779541016,acetylcholine,1850706912,1701947337,AL(R),AL(R),19774,33639,30695,19766,33656,30693,0.967,0.998687
neuron3,0.997,1850706912,acetylcholine,0.9989134073257446,acetylcholine,1850706912,1172704683,CA(R),CA(R),13379,13602,13576,13372,13611,13598,0.997,0.988063
neuron3,0.976,1850706912,acetylcholine,0.9916993379592896,acetylcholine,1850706912,570288900,CA(R),CA(R),11811,15121,11717,11808,15126,11730,0.976,0.99345
neuron3,0.995,1850706912,acetylcholine,0.9928309917449951,acetylcholine,1850706912,327499164,LH(R),LH(R),5925,17428,11598,5946,17427,11583,0.995,0.973895
neuron3,0.964,1850706912,acetylcholine,0.9999924898147583,acetylcholine,1850706912,5812982154,CA(R),CA(R),12057,15292,11838,12064,15280,11823,0.964,0.98174
neuron3,0.974,1850706912,acetylcholine,0.9999966621398926,acetylcholine,1850706912,661766416,CA(R),CA(R),13500,13537,13565,13519,13548,13573,0.974,0.970119
neuron3,0.997,1850706912,acetylcholine,0.9999794960021973,acetylcholine,1850706912,5813069055,AL(R),AL(R),19788,33350,30417,19779,33365,30429,0.997,0.994665
neuron3,0.995,1850706912,acetylcholine,0.9999759197235107,acetylcholine,1850706912,1670597533,AL(R),AL(R),19782,33528,30033,19782,33536,30043,0.995,0.956859
neuron3,0.961,1850706912,acetylcholine,0.9808102250099182,acetylcholine,1850706912,327499164,LH(R),LH(R),1680,17684,10958,1675,17701,10959,0.961,0.960629
neuron3,0.991,1850706912,acetylcholine,0.9993507266044617,acetylcholine,1850706912,1671620613,AL(R),AL(R),20012,33502,30069,20038,33501,30071,0.991,0.984984
neuron3,0.978,1850706912,acetylcholine,0.9999550580978394,acetylcholine,1850706912,662763626,CA(R),CA(R),12672,14566,12712,12655,14580,12735,0.978,0.971235
neuron3,0.993,1850706912,acetylcholine,0.9995937943458557,acetylcholine,1850706912,1667251683,AL(R),AL(R),20289,32167,29895,20290,32191,29899,0.993,0.990549
neuron3,0.992,1850706912,acetylcholine,0.9996777772903442,acetylcholine,1850706912,5812980638,CA(R),CA(R),11929,15126,11716,11954,15119,11718,0.992,0.99111
neuron3,0.995,1850706912,acetylcholine,0.9999082088470459,acetylcholine,1850706912,5813062199,AL(R),AL(R),19507,32404,30434,19516,32405,30452,0.995,0.951879
neuron4,0.955,1640594274,acetylcholine,0.9992480874061584,acetylcholine,1640594274,698526273,LH(R),LH(R),7469,18988,14225,7472,18978,14204,0.955,0.956013
neuron4,0.966,1640594274,acetylcholine,0.9990001320838928,acetylcholine,1640594274,767433432,LH(R),LH(R),7420,20354,9707,7425,20371,9690,0.966,0.995293
neuron4,0.98,1640594274,acetylcholine,0.9999995231628418,acetylcholine,1640594274,5812982832,CA(R),CA(R),13660,12319,9739,13660,12314,9764,0.98,0.971848
neuron4,0.985,1640594274,acetylcholine,0.9893480539321899,acetylcholine,1640594274,5812982011,CA(R),CA(R),12937,15549,10451,12937,15525,10447,0.985,0.992977
neuron4,0.992,1640594274,acetylcholine,0.9990298748016357,acetylcholine,1640594274,1578826464,AL(R),AL(R),19415,34610,26270,19415,34610,26293,0.992,0.991024
neuron4,0.99,1640594274,acetylcholine,0.9983803033828735,acetylcholine,1640594274,1946178096,AL(R),AL(R),19267,34957,26340,19255,34957,26364,0.99,0.9844
neuron4,0.963,1640594274,acetylcholine,0.9988963603973389,acetylcholine,1640594274,543333530,LH(R),LH(R),4638,18393,14967,4658,18397,14978,0.963,0.982449
neuron4,0.994,1640594274,acetylcholine,0.9999794960021973,acetylcholine,1640594274,1670287030,AL(R),AL(R),20080,32948,27372,20081,32940,27359,0.994,0.994527
neuron4,0.97,1640594274,acetylcholine,0.9995540976524353,acetylcholine,1640594274,1704347707,AL(R),AL(R),19292,34890,26346,19274,34892,26340,0.97,0.995695
neuron4,0.967,1640594274,acetylcholine,0.9642261266708374,acetylcholine,1640594274,5813055277,AL(R),AL(R),20407,34556,25251,20412,34561,25263,0.967,0.992558
neuron4,0.989,1640594274,acetylcholine,0.9960451722145081,acetylcholine,1640594274,1701299822,AL(R),AL(R),19493,34015,26777,19493,34017,26793,0.989,0.976434
neuron4,0.982,1640594274,acetylcholine,0.9872469902038574,acetylcholine,1640594274,791298858,LH(R),LH(R),7302,19268,12393,7316,19275,12377,0.982,0.991694
neuron4,0.979,1640594274,acetylcholine,0.995528519153595,acetylcholine,1640594274,1005179264,CA(R),CA(R),13112,15626,10521,13107,15648,10516,0.979,0.985531
neuron4,0.98,1640594274,acetylcholine,0.9999852180480957,acetylcholine,1640594274,5812982610,CA(R),CA(R),11138,14399,10299,11156,14399,10317,0.98,0.957964
neuron4,0.984,1640594274,acetylcholine,0.9998903274536133,acetylcholine,1640594274,1671620613,AL(R),AL(R),20203,34631,26037,20193,34629,26024,0.984,0.959253
neuron5,0.951,1977579449,acetylcholine,0.9999983310699463,acetylcholine,1977579449,579924731,CA(R),CA(R),15360,13165,14133,15364,13156,14117,0.951,0.998187
neuron5,0.96,1977579449,acetylcholine,0.9999618530273438,acetylcholine,1977579449,1265157632,CA(R),CA(R),13882,13564,11620,13895,13564,11638,0.96,0.960811
neuron5,0.97,1977579449,acetylcholine,0.9981600642204285,acetylcholine,1977579449,1640922516,AL(R),AL(R),22626,34357,30991,22623,34341,30999,0.97,0.956276
neuron5,0.996,1977579449,acetylcholine,0.9999693632125854,acetylcholine,1977579449,5813032595,AL(R),AL(R),22916,34955,30834,22930,34939,30836,0.996,0.992585
neuron5,0.966,1977579449,acetylcholine,0.9999988079071045,acetylcholine,1977579449,5812982372,CA(R),CA(R),14154,13549,11467,14175,13537,11469,0.966,0.99429
neuron5,0.994,1977579449,acetylcholine,0.9994433522224426,acetylcholine,1977579449,5813047691,AL(R),AL(R),23334,34998,29572,23350,34994,29582,0.994,0.987645
neuron5,0.996,1977579449,acetylcholine,0.9997217059135437,acetylcholine,1977579449,603349484,AL(R),AL(R),22036,33642,30418,22046,33622,30418,0.996,0.996657
neuron5,0.966,1977579449,acetylcholine,0.8846238851547241,acetylcholine,1977579449,1699974843,AL(R),AL(R),23470,34326,31211,23453,34331,31221,0.966,0.976586
neuron5,0.959,1977579449,acetylcholine,0.9999750852584839,acetylcholine,1977579449,549567614,CA(R),CA(R),11570,14852,11226,11578,14873,11235,0.959,0.96997
neuron5,0.959,1977579449,acetylcholine,0.9926146268844604,acetylcholine,1977579449,574468840,LH(R),LH(R),3707,18045,11741,3730,18038,11745,0.959,0.960773
neuron5,0.986,1977579449,acetylcholine,0.9998989105224609,acetylcholine,1977579449,5813032595,AL(R),AL(R),23654,35192,29358,23646,35194,29342,0.986,0.986611
neuron5,0.989,1977579449,acetylcholine,0.9990749359130859,acetylcholine,1977579449,5813020089,CA(R),CA(R),17048,13723,12600,17059,13742,12595,0.989,0.971037
neuron5,0.989,1977579449,acetylcholine,0.9991267323493958,acetylcholine,1977579449,5813024698,AL(R),AL(R),22171,35361,30079,22172,35340,30072,0.989,0.986429
neuron5,0.972,1977579449,acetylcholine,0.9987894892692566,acetylcholine,1977579449,610274029,AL(R),AL(R),22481,34922,29732,22497,34901,29727,0.972,0.95194
neuron5,0.961,1977579449,acetylcholine,0.9754807949066162,acetylcholine,1977579449,729535748,LH(R),LH(R),4608,20579,10549,4611,20598,10538,0.961,0.977425
neuron6,0.994,755518957,acetylcholine,0.9961410164833069,acetylcholine,755518957,1888199872,AL(R),AL(R),20619,32619,24953,20623,32619,24936,0.994,0.951092
neuron6,0.981,755518957,acetylcholine,0.9919895529747009,acetylcholine,755518957,666450841,LH(R),LH(R),6458,18459,10896,6435,18459,10881,0.981,0.950973
neuron6,0.99,755518957,acetylcholine,0.9988885521888733,acetylcholine,755518957,1702306037,AL(R),AL(R),20669,33768,24240,20683,33765,24259,0.99,0.954364
neuron6,0.974,755518957,acetylcholine,0.9980886578559875,acetylcholine,755518957,330268940,LH(R),LH(R),4202,19657,13736,4183,19653,13720,0.974,0.980765
neuron6,0.994,755518957,acetylcholine,0.9983671307563782,acetylcholine,755518957,1888199872,AL(R),AL(R),19971,32641,24403,19970,32652,24386,0.994,0.975584
neuron6,0.981,755518957,acetylcholine,0.9176332950592041,acetylcholine,755518957,5813052205,LH(R),LH(R),4096,18413,11010,4079,18428,11003,0.981,0.993034
neuron6,0.971,755518957,acetylcholine,0.9991476535797119,acetylcholine,755518957,5812979175,CA(R),CA(R),16492,13390,12937,16493,13397,12925,0.971,0.964754
neuron6,0.994,755518957,acetylcholine,0.9999855756759644,acetylcholine,755518957,508935964,CA(R),CA(R),11052,13865,10979,11065,13885,10976,0.994,0.988157
neuron6,0.976,755518957,acetylcholine,0.9999995231628418,acetylcholine,755518957,1173408617,CA(R),CA(R),14756,12799,13842,14743,12778,13845,0.976,0.972053
neuron6,0.984,755518957,acetylcholine,0.9999996423721313,acetylcholine,755518957,579592279,CA(R),CA(R),11213,14257,12291,11228,14269,12282,0.984,0.990301
neuron6,0.977,755518957,acetylcholine,0.9987875819206238,acetylcholine,755518957,1732995501,AL(R),AL(R),21524,34034,24573,21518,34014,24565,0.977,0.983502
neuron6,0.969,755518957,acetylcholine,0.9999996423721313,acetylcholine,755518957,5813057942,CA(R),CA(R),16478,13266,12907,16474,13273,12927,0.969,0.9901
neuron6,0.96,755518957,acetylcholine,0.9970012307167053,acetylcholine,755518957,1109568528,CA(R),CA(R),13260,13171,12081,13248,13178,12054,0.96,0.987842
neuron6,0.952,755518957,acetylcholine,0.9998778104782104,acetylcholine,755518957,571424748,CA(R),CA(R),16529,12868,12848,16510,12849,12854,0.952,0.992568
neuron6,0.983,755518957,acetylcholine,0.9942975640296936,acetylcholine,755518957,581633934,CA(R),CA(R),13294,13452,12094,13289,13447,12080,0.983,0.983236
neuron7,0.99,635062078,acetylcholine,0.996698796749115,acetylcholine,635062078,5813132949,AL(R),AL(R),18323,30583,26517,18323,30562,26535,0.99,0.950409
neuron7,0.993,635062078,acetylcholine,0.9999995231628418,acetylcholine,635062078,5813032541,CA(R),CA(R),11435,13972,13254,11417,13962,13251,0.993,0.973056
neuron7,0.979,635062078,acetylcholine,0.9566968679428101,acetylcholine,635062078,5813054725,AL(R),AL(R),17505,31562,25135,17511,31563,25120,0.979,0.988803
neuron7,0.98,635062078,acetylcholine,0.9998157620429993,acetylcholine,635062078,5813054622,AL(R),AL(R),19165,30221,26091,19180,30200,26104,0.98,0.972995
neuron7,0.981,635062078,acetylcholine,1.0,acetylcholine,635062078,600702348,CA(R),CA(R),11696,14049,10024,11710,14064,10021,0.981,0.958373
neuron7,0.976,635062078,acetylcholine,0.9914225935935974,acetylcholine,635062078,789580340,LH(R),LH(R),5141,18380,9891,5127,18384,9898,0.976,0.982506
neuron7,0.994,635062078,acetylcholine,0.8362377882003784,acetylcholine,635062078,1702651358,AL(R),AL(R),18350,31465,25975,18341,31450,25989,0.994,0.984978
neuron7,0.954,635062078,acetylcholine,1.0,acetylcholine,635062078,5812981796,CA(R),CA(R),11717,14090,10088,11700,14106,10102,0.954,0.957156
neuron7,0.989,635062078,acetylcholine,0.9999896287918091,acetylcholine,635062078,415494049,CA(R),CA(R),12419,15148,9496,12401,15139,9483,0.989,0.967863
neuron7,0.954,635062078,acetylcholine,0.9991439580917358,acetylcholine,635062078,630377642,CA(R),CA(R),13562,11960,12541,13556,11972,12533,0.954,0.976671
neuron7,0.966,635062078,acetylcholine,0.995290994644165,acetylcholine,635062078,1670969304,AL(R),AL(R),20617,29468,25942,20637,29472,25931,0.966,0.971422
neuron7,0.974,635062078,acetylcholine,0.9999645948410034,acetylcholine,635062078,820581199,LH(R),LH(R),3033,21569,10999,3017,21580,11009,0.974,0.962527
neuron7,0.984,635062078,acetylcholine,0.9916046261787415,acetylcholine,635062078,1640572741,AL(R),AL(R),20402,29280,26041,20398,29287,26054,0.984,0.998765
neuron7,0.997,635062078,acetylcholine,0.9976902008056641,acetylcholine,635062078,1173408617,CA(R),CA(R),13278,13735,13773,13294,13725,13770,0.997,0.990009
neuron7,0.992,635062078,acetylcholine,0.9999103546142578,acetylcholine,635062078,5813055277,AL(R),AL(R),20312,29846,25249,20323,29867,25249,0.992,0.992743
neuron8,0.953,630714299,acetylcholine,1.0,acetylcholine,630714299,5812982430,CA(R),CA(R),11424,13437,10430,11407,13455,10437,0.953,0.973669
neuron8,0.968,630714299,acetylcholine,0.9988521337509155,acetylcholine,630714299,5813022060,CA(R),CA(R),12796,13165,9789,12806,13140,9778,0.968,0.975975
neuron8,0.968,630714299,acetylcholine,0.999983549118042,acetylcholine,630714299,1297202769,CA(R),CA(R),16841,13906,14262,16871,13900,14280,0.968,0.991714
neuron8,0.98,630714299,acetylcholine,0.9999765157699585,acetylcholine,630714299,480590566,LH(R),LH(R),5937,21822,13051,5936,21809,13037,0.98,0.97934
neuron8,0.988,630714299,acetylcholine,0.9991167187690735,acetylcholine,630714299,5813009261,LH(R),LH(R),3059,16811,9584,3051,16789,9577,0.988,0.981347
neuron8,0.957,630714299,acetylcholine,0.7694451808929443,acetylcholine,630714299,5901202076,CA(R),CA(R),13020,12687,11067,13028,12695,11069,0.957,0.958756
neuron8,0.981,630714299,acetylcholine,0.9973540306091309,acetylcholine,630714299,5813078507,CA(R),CA(R),15162,12334,13193,15182,12321,13202,0.981,0.980436
neuron8,0.988,630714299,acetylcholine,0.9947071671485901,acetylcholine,630714299,635385969,LH(R),LH(R),6168,19437,14109,6160,19417,14101,0.988,0.997329
neuron8,0.991,630714299,acetylcholine,0.9963310360908508,acetylcholine,630714299,424716408,LH(R),LH(R),5841,17874,10550,5854,17897,10548,0.991,0.984485
neuron8,0.969,630714299,acetylcholine,0.9999949932098389,acetylcholine,630714299,5812980802,CA(R),CA(R),11010,13564,10575,11003,13574,10555,0.969,0.988778
neuron8,0.968,630714299,acetylcholine,0.9999910593032837,acetylcholine,630714299,631055506,CA(R),CA(R),10974,13685,10547,10976,13667,10568,0.968,0.974431
neuron8,0.97,630714299,acetylcholine,0.999862790107727,acetylcholine,630714299,1669924220,AL(R),AL(R),22777,31938,26804,22797,31929,26791,0.97,0.979307
neuron8,0.985,630714299,acetylcholine,0.9952397346496582,acetylcholine,630714299,5813098080,LH(R),LH(R),5964,19362,9658,5959,19338,9659,0.985,0.972432
neuron8,0.983,630714299,acetylcholine,0.9998629093170166,acetylcholine,630714299,1670287030,AL(R),AL(R),22578,32245,26229,22568,32233,26214,0.983,0.986729
neuron8,0.974,630714299,acetylcholine,0.9874029159545898,acetylcholine,630714299,5812981227,CA(R),CA(R),16952,14052,14108,16975,14052,14116,0.974,0.991308
neuron9,0.956,606090268,acetylcholine,0.9999300241470337,acetylcholine,606090268,1570685132,AL(R),AL(R),19390,33723,29436,19368,33730,29437,0.956,0.963454
neuron9,0.962,606090268,acetylcholine,0.9980188608169556,acetylcholine,606090268,604726283,AL(R),AL(R),18986,32373,28828,18991,32360,28817,0.962,0.957866
neuron9,0.971,606090268,acetylcholine,0.999808132648468,acetylcholine,606090268,1701947337,AL(R),AL(R),20244,33179,29494,20253,33175,29480,0.971,0.993749
neuron9,0.989,606090268,acetylcholine,0.9997460246086121,acetylcholine,606090268,575418068,LH(R),LH(R),4175,21530,13411,4187,21550,13399,0.989,0.994835
neuron9,0.992,606090268,acetylcholine,0.9556538462638855,acetylcholine,606090268,668485522,LH(R),LH(R),4230,16476,13232,4244,16459,13235,0.992,0.960557
neuron9,0.99,606090268,acetylcholine,0.9999498128890991,acetylcholine,606090268,1447205712,AL(R),AL(R),18892,32534,30070,18881,32545,30067,0.99,0.983421
neuron9,0.992,606090268,acetylcholine,0.9090220332145691,acetylcholine,606090268,1141636055,CA(R),CA(R),16199,14750,13259,16215,14730,13249,0.992,0.996379
neuron9,0.963,606090268,acetylcholine,0.9920492768287659,acetylcholine,606090268,849370258,CA(R),CA(R),17729,14766,12527,17729,14761,12538,0.963,0.987844
neuron9,0.986,606090268,acetylcholine,0.43308568000793457,acetylcholine,606090268,668485522,LH(R),LH(R),4442,21737,13028,4420,21737,13030,0.986,0.977007
neuron9,0.981,606090268,acetylcholine,0.9996416568756104,acetylcholine,606090268,5812981467,CA(R),CA(R),11788,14817,10226,11769,14808,10238,0.981,0.976958
neuron9,0.982,606090268,acetylcholine,0.9999547004699707,acetylcholine,606090268,823999989,LH(R),LH(R),3778,19387,15171,3764,19376,15152,0.982,0.961802
neuron9,0.988,606090268,acetylcholine,0.9999719858169556,acetylcholine,606090268,1667251683,AL(R),AL(R),20564,32316,30105,20554,32332,30114,0.988,0.968408
neuron9,0.992,606090268,acetylcholine,0.9999551773071289,acetylcholine,606090268,1671620613,AL(R),AL(R),20531,31988,29964,20537,31999,29944,0.992,0.967817
