neuron_class,conf,body,max_neurotransmitter,max_nt_value,gt_neurotransmitter,bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
neuron16,0.993,424789697,glutamate,0.91316157579422,glutamate,424789697,5812981543,SIP(R),SIP(R),15567,26815,10932,15567,26799,10913,0.993,0.957453
neuron16,0.994,424789697,glutamate,0.9909884333610535,glutamate,424789697,5812981840,SIP(R),SIP(R),14700,22839,10387,14694,22817,10393,0.994,0.960965
neuron16,0.98,424789697,glutamate,0.9985790252685547,glutamate,424789697,424767514,SLP(R),SLP(R),14441,23709,9401,14459,23708,9391,0.98,0.954845
neuron16,0.997,424789697,glutamate,0.7897611260414124,glutamate,424789697,328887977,SIP(R),SIP(R),15255,24975,7372,15258,24982,7405,0.997,0.998587
neuron16,0.996,424789697,glutamate,0.9898654818534851,glutamate,424789697,517514588,SLP(R),SLP(R),12444,24729,11173,12472,24726,11164,0.996,0.994493
neuron16,0.984,424789697,glutamate,0.9859726428985596,glutamate,424789697,300972942,SIP(R),SIP(R),15331,25030,8897,15342,25027,8881,0.984,0.974166
neuron16,0.995,424789697,glutamate,0.9919394850730896,glutamate,424789697,487144598,SIP(R),SIP(R),15653,26841,11366,15662,26857,11360,0.995,0.97439
neuron16,0.99,424789697,glutamate,0.989991307258606,glutamate,424789697,359598627,SLP(R),SLP(R),13019,25968,11111,13022,25946,11125,0.99,0.955814
neuron16,0.987,424789697,glutamate,0.9839441776275635,glutamate,424789697,300972942,a'L(R),a'L(R),16799,26771,7384,16790,26754,7393,0.987,0.955044
neuron16,0.99,424789697,glutamate,0.9957858920097351,glutamate,424789697,330268940,SIP(R),SIP(R),14384,22709,11085,14374,22727,11103,0.99,0.972363
neuron16,0.994,424789697,glutamate,0.9999492168426514,glutamate,424789697,331011085,SIP(R),SIP(R),15171,22422,9785,15133,22425,9770,0.994,0.981815
neuron16,0.981,424789697,glutamate,0.9489040374755859,glutamate,424789697,424716408,SIP(R),SIP(R),13851,28111,7606,13868,28090,7601,0.981,0.950734
neuron16,0.983,424789697,glutamate,0.8793597221374512,glutamate,424789697,424716408,SIP(R),SIP(R),14931,25124,8818,14922,25108,8825,0.983,0.979537
neuron17,0.994,910783731,glutamate,0.9991266131401062,glutamate,910783731,5813014062,PB,PB,25156,15160,17372,25172,15160,17366,0.994,0.978881
neuron17,0.988,910783731,glutamate,0.9999681711196899,glutamate,910783731,5812988091,PB,PB,25300,13995,16480,25291,13975,16474,0.988,0.970886
neuron17,0.986,910783731,glutamate,0.9987230896949768,glutamate,910783731,787374226,PB,PB,25677,15123,17255,25682,15131,17241,0.986,0.964521
neuron17,0.993,910783731,glutamate,0.9956466555595398,glutamate,910783731,1003672833,PB,PB,32795,13927,16355,32789,13929,16371,0.993,0.98178
neuron17,0.983,910783731,glutamate,0.9999991655349731,glutamate,910783731,882533209,PB,PB,25251,14331,17397,25244,14341,17378,0.983,0.997848
neuron17,0.99,910783731,glutamate,0.9976824522018433,glutamate,910783731,481112669,PB,PB,25916,14157,17725,25925,14172,17716,0.99,0.999349
neuron17,0.951,910783731,glutamate,0.9999997615814209,glutamate,910783731,481112669,PB,PB,25749,14775,17310,25747,14773,17322,0.951,0.983845
neuron17,0.984,910783731,glutamate,0.9935256242752075,glutamate,910783731,1443268440,PB,PB,33301,13757,16895,33284,13769,16884,0.984,0.960345
neuron17,0.988,910783731,glutamate,0.9999786615371704,glutamate,910783731,882533209,PB,PB,25941,15298,17302,25943,15321,17300,0.988,0.993558
neuron17,0.996,910783731,glutamate,1.0,glutamate,910783731,666308023,PB,PB,25611,14179,17168,25616,14179,17182,0.996,0.977884
neuron17,0.982,910783731,glutamate,0.9432594180107117,glutamate,910783731,1536006733,PB,PB,32883,13826,16344,32890,13813,16323,0.982,0.973216
neuron17,0.995,910783731,glutamate,0.9999998807907104,glutamate,910783731,910442752,PB,PB,25092,14527,17331,25106,14524,17337,0.995,0.990063
neuron17,0.993,910783731,glutamate,0.9994924068450928,glutamate,910783731,1188388754,PB,PB,18288,11171,17661,18308,11177,17669,0.993,0.972273
neuron17,0.974,910783731,glutamate,1.0,glutamate,910783731,881221166,PB,PB,25576,14239,16754,25580,14242,16737,0.974,0.967552
neuron17,0.973,910783731,glutamate,0.9999985694885254,glutamate,910783731,1097718901,PB,PB,25252,14026,16597,25252,14011,16579,0.973,0.988012
neuron18,0.988,912243353,glutamate,0.9992384910583496,glutamate,912243353,942522378,PB,PB,23988,13736,16779,23980,13747,16789,0.988,0.990279
neuron18,0.991,912243353,glutamate,1.0,glutamate,912243353,663225743,PB,PB,24636,14979,16604,24637,14990,16609,0.991,0.991872
neuron18,0.976,912243353,glutamate,0.9821743965148926,glutamate,912243353,1095275456,PB,PB,24662,13979,17316,24655,13998,17313,0.976,0.97917
neuron18,0.979,912243353,glutamate,0.9981886744499207,glutamate,912243353,663225743,PB,PB,24160,14642,17167,24150,14647,17190,0.979,0.976919
neuron18,0.997,912243353,glutamate,0.9999932050704956,glutamate,912243353,916284630,PB,PB,24716,14677,17608,24735,14669,17615,0.997,0.953153
neuron18,0.988,912243353,glutamate,1.0,glutamate,912243353,724280817,PB,PB,24782,13680,17687,24787,13675,17712,0.988,0.992257
neuron18,0.997,912243353,glutamate,0.9999932050704956,glutamate,912243353,1097718659,PB,PB,24716,14677,17608,24729,14660,17604,0.997,0.965743
neuron18,0.988,912243353,glutamate,0.999866247177124,glutamate,912243353,916284630,PB,PB,24543,14052,17424,24547,14072,17421,0.988,0.985943
neuron18,0.996,912243353,glutamate,0.9858623147010803,glutamate,912243353,1035640810,PB,PB,24006,14774,16492,23997,14786,16498,0.996,0.97801
neuron18,0.994,912243353,glutamate,0.9915187954902649,glutamate,912243353,1662166202,PB,PB,24333,14442,17291,24336,14423,17288,0.994,0.991055
neuron18,0.987,912243353,glutamate,0.9999533891677856,glutamate,912243353,1097718659,PB,PB,24820,13923,17596,24825,13938,17610,0.987,0.987337
neuron18,0.993,912243353,glutamate,0.999956488609314,glutamate,912243353,911134009,PB,PB,23738,14445,16482,23731,14457,16496,0.993,0.95246
neuron18,0.978,912243353,glutamate,0.9760429263114929,glutamate,912243353,1095275456,PB,PB,33628,13764,15785,33625,13774,15777,0.978,0.993876
neuron18,0.99,912243353,glutamate,1.0,glutamate,912243353,1534616361,PB,PB,24440,14309,16449,24436,14331,16454,0.99,0.972017
neuron18,0.99,912243353,glutamate,0.9989885687828064,glutamate,912243353,1097718659,PB,PB,24326,14145,17557,24324,14157,17539,0.99,0.962813
neuron19,0.989,1386512867,glutamate,0.9236482977867126,glutamate,1386512867,5813062838,gL(L),gL(L),32852,33414,17686,32849,33434,17681,0.989,0.965785
neuron19,0.998,1386512867,glutamate,0.9999929666519165,glutamate,1386512867,673509195,gL(L),gL(L),26900,30555,17335,26885,30544,17330,0.998,0.960795
neuron19,0.956,1386512867,glutamate,0.9986276626586914,glutamate,1386512867,1016611275,CRE(L),CRE(L),31572,31047,17058,31592,31057,17060,0.956,0.99298
neuron19,0.977,1386512867,glutamate,0.9831374883651733,glutamate,1386512867,673509195,gL(L),gL(L),28079,31341,18447,28089,31335,18458,0.977,0.956521
neuron19,0.981,1386512867,glutamate,0.9566075205802917,glutamate,1386512867,674877940,CRE(L),CRE(L),31729,30544,14663,31740,30547,14659,0.981,0.984189
neuron19,0.999,1386512867,glutamate,0.6757532954216003,glutamate,1386512867,5813040205,gL(L),gL(L),33552,33517,20017,33555,33494,20022,0.999,0.991421
neuron19,0.996,1386512867,glutamate,0.9990703463554382,glutamate,1386512867,299082033,SMP(L),SMP(L),30955,31090,14493,30919,31086,14507,0.996,0.983779
neuron19,0.975,1386512867,glutamate,0.7970238327980042,glutamate,1386512867,5813062838,CRE(L),CRE(L),33482,31904,16065,33489,31917,16046,0.975,0.963119
neuron19,0.954,1386512867,glutamate,0.999783456325531,glutamate,1386512867,829059301,gL(L),gL(L),29009,32130,20409,29007,32113,20423,0.954,0.987148
neuron19,0.969,1386512867,glutamate,0.6768947839736938,glutamate,1386512867,1171423213,gL(L),gL(L),27007,31887,17189,27010,31903,17187,0.969,0.9954
neuron19,0.998,1386512867,glutamate,0.716173529624939,glutamate,1386512867,1453176009,gL(L),gL(L),33556,33453,19809,33566,33435,19808,0.998,0.999445
neuron19,0.992,1386512867,glutamate,0.9203700423240662,glutamate,1386512867,1016611275,CRE(L),CRE(L),32875,31953,16124,32863,31965,16128,0.992,0.957734
neuron19,0.977,1386512867,glutamate,0.9915578365325928,glutamate,1386512867,5813040205,CRE(L),CRE(L),32288,31913,16780,32291,31910,16761,0.977,0.974854
neuron19,0.96,1386512867,glutamate,0.49271470308303833,glutamate,1386512867,1016835041,gL(L),gL(L),31485,32144,17751,31496,32157,17745,0.96,0.968916
neuron19,0.987,1386512867,glutamate,0.9980319142341614,glutamate,1386512867,1078654898,CRE(L),CRE(L),28475,29799,16033,28489,29804,16022,0.987,0.99502
neuron20,0.952,910783883,glutamate,1.0,glutamate,910783883,1217385533,PB,PB,19424,11153,17822,19414,11158,17837,0.952,0.964068
neuron20,0.979,910783883,glutamate,0.9999730587005615,glutamate,910783883,916284630,PB,PB,25447,14267,16155,25441,14249,16149,0.979,0.985786
neuron20,0.996,910783883,glutamate,0.9999988079071045,glutamate,910783883,787374226,PB,PB,25735,14566,16448,25732,14545,16454,0.996,0.961812
neuron20,0.974,910783883,glutamate,1.0,glutamate,910783883,911211196,PB,PB,25845,14557,16476,25839,14560,16460,0.974,0.997832
neuron20,0.993,910783883,glutamate,1.0,glutamate,910783883,881217171,PB,PB,25766,14368,16257,25760,14346,16255,0.993,0.965002
neuron20,0.985,910783883,glutamate,1.0,glutamate,910783883,1159797364,PB,PB,25921,14946,16482,25933,14927,16483,0.985,0.952809
neuron20,0.985,910783883,glutamate,1.0,glutamate,910783883,882533209,PB,PB,25954,14601,16612,25967,14606,16624,0.985,0.998483
neuron20,0.985,910783883,glutamate,0.9999994039535522,glutamate,910783883,1190569420,PB,PB,33590,14249,17004,33578,14258,16991,0.985,0.973149
neuron20,0.989,910783883,glutamate,1.0,glutamate,910783883,880530613,PB,PB,26167,14570,17285,26186,14563,17279,0.989,0.989465
neuron20,0.991,910783883,glutamate,1.0,glutamate,910783883,5813048042,PB,PB,25532,14290,16309,25530,14286,16325,0.991,0.971189
neuron20,0.959,910783883,glutamate,0.9999983310699463,glutamate,910783883,5813077544,PB,PB,25395,15048,16527,25388,15064,16529,0.959,0.9593
neuron20,0.984,910783883,glutamate,0.9511367082595825,glutamate,910783883,1259097611,PB,PB,33352,14471,16856,33368,14462,16851,0.984,0.958432
neuron20,0.984,910783883,glutamate,1.0,glutamate,910783883,911211196,PB,PB,19021,11444,17867,19011,11435,17859,0.984,0.995154
neuron20,0.957,910783883,glutamate,1.0,glutamate,910783883,1218728541,PB,PB,19200,10943,18463,19198,10937,18475,0.957,0.976792
neuron20,0.973,910783883,glutamate,1.0,glutamate,910783883,1217385533,PB,PB,19619,10890,17768,19627,10876,17750,0.973,0.985327
