neurotransmitter,neuron_class,bodyId_pre,bodyId_post,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
gaba,neuron15,27944,30609276437,LegNp(T2)(R),32653,35233,38270,32640,35226,38294,0.96,0.602392
gaba,neuron15,27944,27347662136,LegNp(T2)(R),32722,38127,34164,32706,38143,34132,0.971,0.226879
gaba,neuron15,27944,25709830701,LegNp(T2)(R),33328,38598,32298,33307,38625,32307,0.959,0.312395
gaba,neuron15,27944,28554120511,LegNp(T2)(R),34593,34690,35468,34611,34681,35475,0.951,1.0
gaba,neuron15,27944,29806178913,LegNp(T2)(R),32053,38155,37639,32026,38169,37628,0.954,0.511476
gaba,neuron15,27944,11538,LegNp(T2)(R),32433,35435,38454,32429,35418,38457,0.956,0.999961
gaba,neuron15,27944,26926811986,LegNp(T2)(R),34339,36641,33760,34347,36660,33724,0.963,0.328782
gaba,neuron15,27944,25306346211,LegNp(T2)(R),30413,40007,31517,30413,39986,31521,0.961,0.987684
gaba,neuron15,27944,167438,LegNp(T2)(R),32277,37943,34960,32285,37955,34975,0.953,0.990333
gaba,neuron15,27944,26944384739,LegNp(T2)(R),32433,39180,33559,32433,39192,33582,0.955,0.979058
gaba,neuron15,27944,13280,LegNp(T2)(R),31939,36012,36160,31939,36012,36140,0.969,1.0
gaba,neuron15,27944,28554120456,LegNp(T2)(R),34593,34690,35468,34607,34654,35473,0.951,1.0
gaba,neuron15,27944,26944385442,LegNp(T2)(R),32433,39180,33559,32461,39191,33544,0.955,0.312469
gaba,neuron15,27944,11867,LegNp(T2)(R),34203,32120,35735,34194,32128,35750,0.964,0.999988
gaba,neuron15,27944,16495,LegNp(T2)(R),32328,36432,36392,32340,36460,36412,0.968,0.601969
gaba,neuron15,27944,24155,LegNp(T2)(R),32499,35483,38494,32503,35484,38516,0.972,0.999397
gaba,neuron15,27944,25852,LegNp(T2)(R),32499,35510,38493,32514,35479,38501,0.96,0.766067
gaba,neuron15,27944,16495,LegNp(T2)(R),32302,37564,36018,32304,37540,36045,0.955,0.455412
gaba,neuron15,27944,16772,LegNp(T2)(R),32433,35435,38454,32422,35429,38481,0.956,0.509232
gaba,neuron15,27944,102021,LegNp(T2)(R),32471,35426,38442,32479,35397,38425,0.957,0.215117
gaba,neuron15,27944,13280,LegNp(T2)(R),32352,39159,33493,32324,39173,33516,0.96,0.273868
gaba,neuron15,27944,28575152330,LegNp(T2)(R),32213,37709,35656,32206,37710,35672,0.962,1.0
gaba,neuron15,27944,25852,LegNp(T2)(R),32499,35483,38494,32516,35482,38490,0.972,1.0
gaba,neuron15,27944,30609276535,LegNp(T2)(R),32640,35191,38287,32643,35194,38304,0.963,0.999999
gaba,neuron15,27944,27351166614,LegNp(T2)(R),32403,38630,34263,32393,38645,34274,0.961,1.0
gaba,neuron15,27944,158769,LegNp(T2)(R),32099,35881,37415,32088,35900,37416,0.975,0.99999
gaba,neuron15,27944,28133152739,LegNp(T2)(R),34412,33182,35174,34445,33202,35179,0.953,0.465045
gaba,neuron15,27944,192299,LegNp(T2)(R),32169,37704,35664,32170,37723,35673,0.964,1.0
gaba,neuron15,27944,10187,LegNp(T2)(R),32499,35483,38494,32504,35455,38505,0.972,0.879412
gaba,neuron15,27944,13280,LegNp(T2)(R),32259,36522,36464,32258,36532,36450,0.97,1.0
gaba,neuron15,27944,11538,LegNp(T2)(R),32433,39180,33559,32443,39184,33544,0.955,1.0
gaba,neuron15,27944,26113147215,LegNp(T2)(R),33445,37934,32678,33454,37913,32718,0.958,0.213889
gaba,neuron15,27944,11538,LegNp(T2)(R),31986,36028,36157,31972,36046,36155,0.961,0.999798
gaba,neuron15,27944,27351205404,LegNp(T2)(R),32403,38630,34263,32397,38631,34236,0.961,0.795586
gaba,neuron15,27944,27761553606,LegNp(T2)(R),32463,38539,34388,32486,38562,34405,0.969,0.435137
gaba,neuron15,27944,10146,LegNp(T2)(R),32352,39159,33493,32362,39189,33495,0.96,0.50066
gaba,neuron15,27944,10187,LegNp(T2)(R),32722,38127,34164,32704,38142,34173,0.971,0.992596
gaba,neuron15,27944,27761553863,LegNp(T2)(R),32463,38539,34388,32502,38549,34418,0.969,0.374516
gaba,neuron15,27944,27351205666,LegNp(T2)(R),32403,38630,34263,32380,38626,34251,0.961,1.0
gaba,neuron15,27944,11190,LegNp(T2)(R),32169,37704,35664,32167,37704,35680,0.964,1.0
gaba,neuron15,27944,28143771081,LegNp(T2)(R),34593,34690,35468,34582,34685,35432,0.951,0.327989
gaba,neuron15,27944,25709830286,LegNp(T2)(R),33328,38598,32298,33307,38587,32290,0.959,0.508705
gaba,neuron15,27944,30609276352,LegNp(T2)(R),32640,35191,38287,32666,35190,38286,0.963,1.0
gaba,neuron15,27944,11190,LegNp(T2)(R),32499,35510,38493,32513,35496,38501,0.96,0.689532
gaba,neuron15,27944,24409,LegNp(T2)(R),32574,38498,34340,32584,38511,34332,0.972,1.0
gaba,neuron15,27944,11538,LegNp(T2)(R),32224,35494,39441,32222,35501,39456,0.97,0.999994
gaba,neuron15,27944,29792067835,LegNp(T2)(R),32099,35881,37415,32104,35900,37395,0.975,0.912409
gaba,neuron16,26116,14494409749,LegNp(T3)(L),14641,19268,18583,14628,19268,18568,0.964,1.0
gaba,neuron16,26116,20948,LegNp(T3)(L),13899,20268,17130,13914,20267,17127,0.952,0.999672
gaba,neuron16,26116,20948,LegNp(T3)(L),13680,19139,16205,13667,19127,16215,0.954,0.999998
gaba,neuron16,26116,12852908189,LegNp(T3)(L),13680,19139,16205,13640,19164,16208,0.954,0.504906
gaba,neuron16,26116,14494408908,LegNp(T3)(L),14484,19118,18454,14496,19101,18463,0.953,0.785843
gaba,neuron16,26116,11764,LegNp(T3)(L),14339,20637,14412,14360,20636,14399,0.962,0.577852
gaba,neuron16,26116,17347,LegNp(T3)(L),13894,19179,15127,13896,19191,15106,0.968,0.911911
gaba,neuron16,26116,14494410292,LegNp(T3)(L),14560,19404,18560,14548,19426,18578,0.97,0.935318
gaba,neuron16,26116,14904757599,LegNp(T3)(L),14560,19404,18560,14564,19365,18578,0.97,0.557211
gaba,neuron16,26116,13270414198,LegNp(T3)(L),14837,20539,16576,14866,20547,16585,0.96,0.77456
gaba,neuron16,26116,13673890626,LegNp(T3)(L),17272,19835,17132,17242,19816,17147,0.973,0.345423
gaba,neuron16,26116,14087550445,LegNp(T3)(L),14378,19783,17821,14358,19797,17838,0.962,0.602532
gaba,neuron16,26116,12453244827,LegNp(T3)(L),14848,20658,15764,14860,20672,15803,0.956,0.99333
gaba,neuron16,26116,23188,LegNp(T3)(L),16042,20068,18039,16028,20091,18035,0.954,0.899656
gaba,neuron16,26116,14494408945,LegNp(T3)(L),14484,19118,18454,14484,19106,18468,0.953,1.0
gaba,neuron16,26116,10803,LegNp(T3)(L),13441,19482,15127,13424,19491,15128,0.969,0.999991
gaba,neuron16,26116,20948,LegNp(T3)(L),13894,19179,15127,13884,19146,15143,0.968,0.999971
gaba,neuron16,26116,14494370311,LegNp(T3)(L),14369,19252,18405,14373,19276,18397,0.963,0.993251
gaba,neuron16,26116,20948,LegNp(T3)(L),15835,19820,18246,15826,19800,18239,0.955,1.0
gaba,neuron16,26116,23596,LegNp(T3)(L),17235,19793,17056,17222,19791,17045,0.966,1.0
gaba,neuron16,26116,11166,LegNp(T3)(L),17368,19745,17127,17390,19772,17137,0.967,0.457028
gaba,neuron16,26116,14100,LegNp(T3)(L),16508,19994,17200,16488,19987,17168,0.967,0.474542
gaba,neuron16,26116,10803,LegNp(T3)(L),13899,20268,17130,13906,20279,17120,0.952,0.999999
gaba,neuron16,26116,20948,LegNp(T3)(L),14837,20539,16576,14840,20554,16566,0.96,0.999976
gaba,neuron16,26116,14885,LegNp(T3)(L),14719,20102,16894,14719,20121,16896,0.977,0.999567
gaba,neuron16,26116,10394364549,LegNp(T3)(L),14593,19803,13530,14581,19806,13540,0.951,1.0
gaba,neuron16,26116,10978,LegNp(T3)(L),14380,19225,18422,14397,19225,18429,0.97,1.0
gaba,neuron16,26116,14512288272,LegNp(T3)(L),17284,22450,18182,17318,22432,18193,0.97,0.360646
gaba,neuron16,26116,13677350898,LegNp(T3)(L),16508,19994,17200,16494,20006,17192,0.967,0.250948
gaba,neuron16,26116,20948,LegNp(T3)(L),16917,21407,17253,16910,21421,17266,0.963,0.99998
gaba,neuron16,26116,13688003720,LegNp(T3)(L),16967,21283,17302,16976,21271,17303,0.954,0.999935
gaba,neuron16,26116,11614769983,LegNp(T3)(L),13475,18423,14820,13465,18388,14788,0.959,0.365561
gaba,neuron16,26116,14501556319,LegNp(T3)(L),16042,20068,18039,16026,20078,18057,0.954,0.987106
gaba,neuron16,26116,17498,LegNp(T3)(L),16231,20311,17723,16255,20314,17735,0.957,0.983395
gaba,neuron16,26116,22803,LegNp(T3)(L),14349,19617,17816,14349,19605,17827,0.951,0.999996
gaba,neuron16,26116,20948,LegNp(T3)(L),13718,19205,16072,13697,19183,16071,0.952,0.677572
gaba,neuron16,26116,13688002778,LegNp(T3)(L),16917,21407,17253,16921,21428,17253,0.963,0.996453
gaba,neuron16,26116,20948,LegNp(T3)(L),14850,20590,16668,14857,20605,16670,0.954,1.0
gaba,neuron16,26116,10388,LegNp(T3)(L),14688,19419,18570,14683,19448,18601,0.964,0.330799
gaba,neuron16,26116,10978,LegNp(T3)(L),14326,19687,17905,14309,19694,17915,0.965,0.889825
gaba,neuron16,26116,14087551010,LegNp(T3)(L),14326,19687,17905,14317,19703,17907,0.965,0.985994
gaba,neuron16,26116,10978,LegNp(T3)(L),16917,21407,17253,16925,21419,17266,0.963,0.999979
gaba,neuron16,26116,13688002015,LegNp(T3)(L),16956,21377,17158,16941,21396,17154,0.958,0.969992
gaba,neuron16,26116,10803,LegNp(T3)(L),14719,20102,16894,14704,20102,16908,0.977,0.99965
gaba,neuron16,26116,12453244725,LegNp(T3)(L),14848,20658,15764,14827,20655,15777,0.956,0.927217
gaba,neuron16,26116,17498,LegNp(T3)(L),15835,19820,18246,15835,19787,18252,0.955,0.532664
gaba,neuron16,26116,11551,LegNp(T3)(L),13294,18287,14815,13327,18287,14844,0.953,0.320499
gaba,neuron16,26116,163009,LegNp(T3)(L),13635,19235,16128,13621,19234,16118,0.956,0.99991
gaba,neuron16,26116,10804749523,LegNp(T3)(L),14593,19803,13530,14584,19816,13525,0.951,0.999992
gaba,neuron16,26116,16019,LegNp(T3)(L),16519,19971,17265,16535,19981,17290,0.962,1.0
gaba,neuron17,157560,29755273666,LegNp(T2)(L),13637,30615,37260,13653,30588,37273,0.963,0.749808
gaba,neuron17,157560,18992,LegNp(T2)(L),13607,30873,37151,13618,30885,37156,0.979,0.999957
gaba,neuron17,157560,14665,LegNp(T2)(L),12752,26000,40011,12770,25998,40019,0.963,0.998079
gaba,neuron17,157560,10671,LegNp(T2)(L),12790,29482,38450,12790,29500,38450,0.952,0.999668
gaba,neuron17,157560,11103,LegNp(T2)(L),12584,33600,35650,12601,33605,35652,0.968,1.0
gaba,neuron17,157560,11943,LegNp(T2)(L),12625,30087,38856,12601,30092,38862,0.967,0.981867
gaba,neuron17,157560,15623,LegNp(T2)(L),11733,30535,37887,11748,30521,37885,0.964,0.827902
gaba,neuron17,157560,13784,LegNp(T2)(L),13320,31661,37973,13290,31684,37992,0.967,0.50783
gaba,neuron17,157560,26079610643,LegNp(T2)(L),11390,32913,32378,11392,32922,32391,0.968,1.0
gaba,neuron17,157560,28941637850,LegNp(T2)(L),13503,31829,36226,13511,31806,36187,0.956,0.781859
gaba,neuron17,157560,11459,LegNp(T2)(L),12188,26325,34344,12204,26327,34351,0.957,0.999917
gaba,neuron17,157560,11103,LegNp(T2)(L),13567,30640,37180,13552,30651,37177,0.959,0.999912
gaba,neuron17,157560,11943,LegNp(T2)(L),13584,31973,35838,13582,31958,35850,0.965,0.999678
gaba,neuron17,157560,17404,LegNp(T2)(L),15656,34756,37900,15668,34729,37899,0.975,0.813217
gaba,neuron17,157560,30172662428,LegNp(T2)(L),13328,31777,37632,13301,31790,37649,0.974,0.619046
gaba,neuron17,157560,12633,LegNp(T2)(L),13320,31661,37973,13294,31681,38008,0.967,0.776414
gaba,neuron17,157560,18992,LegNp(T2)(L),15944,34477,35778,15940,34443,35791,0.962,0.333185
gaba,neuron17,157560,26076072696,LegNp(T2)(L),11390,32913,32378,11407,32879,32391,0.968,0.438274
gaba,neuron17,157560,10671,LegNp(T2)(L),12678,29387,39710,12693,29380,39704,0.969,0.999997
gaba,neuron17,157560,18992,LegNp(T2)(L),12584,33600,35650,12576,33591,35677,0.968,0.999995
gaba,neuron17,157560,154399,LegNp(T2)(L),13337,31776,37518,13323,31785,37522,0.971,1.0
gaba,neuron17,157560,30172663706,LegNp(T2)(L),13328,31777,37632,13316,31793,37613,0.974,0.929402
gaba,neuron17,157560,26079611212,LegNp(T2)(L),11436,32941,32367,11421,32919,32386,0.958,0.55465
gaba,neuron17,157560,30982723858,LegNp(T2)(L),12625,30087,38856,12628,30066,38875,0.967,0.712963
gaba,neuron17,157560,157964,LegNp(T2)(L),13567,30640,37180,13561,30641,37163,0.959,0.992684
gaba,neuron17,157560,11171,LegNp(T2)(L),13536,30931,37191,13517,30931,37203,0.964,0.962968
gaba,neuron17,157560,11103,LegNp(T2)(L),15944,34477,35778,15946,34462,35791,0.962,1.0
gaba,neuron17,157560,28135004850,LegNp(T2)(L),12584,33600,35650,12584,33604,35677,0.968,0.698346
gaba,neuron17,157560,30194085508,LegNp(T2)(L),15626,34843,37889,15635,34834,37876,0.973,0.99998
gaba,neuron17,157560,25669263983,LegNp(T2)(L),11436,32941,32367,11449,32946,32377,0.958,0.999976
gaba,neuron17,157560,27714233522,LegNp(T2)(L),14977,32131,34699,15009,32111,34700,0.956,0.862004
gaba,neuron17,157560,30165476509,LegNp(T2)(L),11679,30496,37854,11694,30510,37845,0.962,0.994474
gaba,neuron17,157560,30568834998,LegNp(T2)(L),12790,29482,38450,12828,29513,38433,0.952,0.362014
gaba,neuron17,157560,30165475574,LegNp(T2)(L),11679,30496,37854,11668,30514,37827,0.962,0.327622
gaba,neuron17,157560,28138822520,LegNp(T2)(L),16111,34088,35373,16140,34065,35387,0.972,0.217747
gaba,neuron17,157560,29758812468,LegNp(T2)(L),13551,30894,37217,13586,30896,37213,0.964,0.737125
gaba,neuron17,157560,13558,LegNp(T2)(L),12225,33302,35733,12244,33335,35730,0.968,0.449303
gaba,neuron17,157560,30979182314,LegNp(T2)(L),12760,29473,38507,12753,29473,38513,0.96,0.657885
gaba,neuron17,157560,30583016395,LegNp(T2)(L),13314,31554,37946,13315,31531,37983,0.967,0.862796
gaba,neuron17,157560,26079611212,LegNp(T2)(L),11390,32913,32378,11419,32918,32386,0.968,0.99708
gaba,neuron17,157560,29755275293,LegNp(T2)(L),13637,30615,37260,13644,30631,37259,0.963,0.999245
gaba,neuron17,157560,157964,LegNp(T2)(L),13584,31973,35838,13600,31951,35825,0.965,0.960155
gaba,neuron17,157560,28534825958,LegNp(T2)(L),13628,32066,35938,13610,32055,35953,0.97,0.996304
gaba,neuron17,157560,28541777891,LegNp(T2)(L),12225,33302,35733,12211,33287,35763,0.968,0.464184
gaba,neuron17,157560,20951,LegNp(T2)(L),14977,32131,34699,14991,32137,34700,0.956,0.999975
gaba,neuron17,157560,30165474715,LegNp(T2)(L),11694,30606,37811,11692,30604,37779,0.97,0.535627
gaba,neuron17,157560,11171,LegNp(T2)(L),13314,31554,37946,13340,31591,37951,0.967,0.4644
gaba,neuron17,157560,26079610643,LegNp(T2)(L),11436,32941,32367,11432,32946,32382,0.958,0.948715
gaba,neuron17,157560,28945175262,LegNp(T2)(L),13512,32085,35937,13515,32090,35966,0.964,0.431429
gaba,neuron17,157560,11943,LegNp(T2)(L),13337,31776,37518,13326,31783,37509,0.971,0.999999
gaba,neuron18,155613,24754415378,HTct(UTct-T3)(R),29473,19111,31240,29471,19115,31258,0.954,0.998662
gaba,neuron18,155613,21841,HTct(UTct-T3)(R),29379,19118,31133,29371,19125,31117,0.966,0.999814
gaba,neuron18,155613,27212961523,HTct(UTct-T3)(R),28931,19082,34046,28945,19048,34047,0.97,0.378194
gaba,neuron18,155613,25985315251,HTct(UTct-T3)(R),27555,19238,32381,27558,19229,32367,0.961,0.999401
gaba,neuron18,155613,25808,HTct(UTct-T3)(R),29022,18663,33595,29036,18659,33601,0.954,0.999997
gaba,neuron18,155613,27212959294,HTct(UTct-T3)(R),28931,19082,34046,28955,19053,34061,0.97,0.301845
gaba,neuron18,155613,27220081105,HTct(UTct-T3)(R),29474,19781,34275,29482,19799,34284,0.969,0.988246
gaba,neuron18,155613,14846,HTct(UTct-T3)(R),28981,18780,32699,28993,18790,32691,0.96,0.995078
gaba,neuron18,155613,24750875713,HTct(UTct-T3)(R),29379,19118,31133,29354,19122,31142,0.966,0.973797
gaba,neuron18,155613,28040743968,HTct(UTct-T3)(R),29171,19820,34955,29141,19792,34952,0.965,0.271515
gaba,neuron18,155613,45669,HTct(UTct-T3)(R),29171,19820,34955,29160,19845,34952,0.965,0.474103
gaba,neuron18,155613,45669,HTct(UTct-T3)(R),29194,19766,34793,29198,19782,34783,0.952,0.999997
gaba,neuron18,155613,25808,HTct(UTct-T3)(R),29254,19820,35058,29235,19832,35063,0.961,0.994573
gaba,neuron18,155613,11294,HTct(UTct-T3)(R),29279,19123,33825,29277,19117,33802,0.954,0.96807
gaba,neuron18,155613,25571540577,HTct(UTct-T3)(R),29188,18815,31822,29190,18814,31839,0.966,0.999794
gaba,neuron18,155613,16587,HTct(UTct-T3)(R),29145,19609,34877,29141,19625,34888,0.968,0.950127
gaba,neuron18,155613,25808,HTct(UTct-T3)(R),29145,19609,34877,29148,19609,34894,0.968,0.999825
gaba,neuron18,155613,45669,HTct(UTct-T3)(R),29358,19002,31268,29344,18995,31271,0.958,0.999786
gaba,neuron18,155613,27212961524,HTct(UTct-T3)(R),28931,19082,34046,28943,19059,34038,0.97,0.810645
gaba,neuron18,155613,24750876414,HTct(UTct-T3)(R),29348,19037,31244,29330,19016,31246,0.954,0.67808
gaba,neuron18,155613,26384548557,HTct(UTct-T3)(L),21092,17595,33157,21066,17578,33159,0.963,0.888224
gaba,neuron18,155613,24750876790,HTct(UTct-T3)(R),29358,19002,31268,29341,19042,31281,0.958,0.338106
gaba,neuron18,155613,25978361256,HTct(UTct-T3)(R),28920,18187,32548,28892,18199,32536,0.955,0.96118
gaba,neuron18,155613,25578577649,HTct(UTct-T3)(R),28562,19988,32001,28575,19995,31986,0.973,0.343504
gaba,neuron18,155613,14846,HTct(UTct-T3)(R),29145,19609,34877,29133,19597,34888,0.968,0.985464
gaba,neuron18,155613,102016,HTct(UTct-T3)(R),29022,18663,33595,29015,18675,33624,0.954,0.560835
gaba,neuron18,155613,11294,HTct(UTct-T3)(R),29631,19822,34483,29636,19843,34474,0.957,0.950799
gaba,neuron18,155613,24750876013,HTct(UTct-T3)(R),29379,19118,31133,29344,19113,31156,0.966,0.312359
gaba,neuron18,155613,14846,HTct(UTct-T3)(R),29473,19111,31240,29484,19088,31273,0.954,0.363963
gaba,neuron18,155613,158944,HTct(UTct-T3)(R),27509,19276,32457,27498,19286,32448,0.963,0.999016
gaba,neuron18,155613,28040744175,HTct(UTct-T3)(R),29171,19820,34955,29165,19835,34967,0.965,0.996717
gaba,neuron18,155613,25808,HTct(UTct-T3)(R),29701,20161,35297,29682,20160,35299,0.965,0.997119
gaba,neuron18,155613,24362,HTct(UTct-T3)(L),21092,17595,33157,21105,17588,33159,0.963,0.701084
gaba,neuron18,155613,24750876460,HTct(UTct-T3)(R),29348,19037,31244,29331,19034,31246,0.954,0.999992
gaba,neuron18,155613,11294,HTct(UTct-T3)(R),29701,20161,35297,29701,20165,35315,0.965,0.999986
gaba,neuron18,155613,24750876497,HTct(UTct-T3)(R),29358,19002,31268,29359,18979,31271,0.958,0.901913
gaba,neuron18,155613,25808,HTct(UTct-T3)(R),29155,18809,33436,29152,18786,33419,0.962,0.626997
gaba,neuron18,155613,14996,HTct(UTct-T3)(R),29631,19822,34483,29631,19826,34469,0.957,0.999978
gaba,neuron18,155613,24823,HTct(UTct-T3)(R),28957,19854,31518,28971,19857,31527,0.971,0.999964
gaba,neuron18,155613,25161190348,HTct(UTct-T3)(R),29232,18949,31709,29204,18925,31678,0.959,0.907416
gaba,neuron18,155613,22949,HTct(UTct-T3)(R),29229,19770,34810,29241,19759,34798,0.954,0.998048
gaba,neuron18,155613,15857,HTct(UTct-T3)(R),28920,18187,32548,28902,18199,32559,0.955,0.296856
gaba,neuron18,155613,25168263823,HTct(UTct-T3)(R),28957,19854,31518,28963,19854,31539,0.971,0.991015
gaba,neuron18,155613,27216497791,HTct(UTct-T3)(R),28931,19082,34046,28936,19095,34029,0.97,0.996817
gaba,neuron18,155613,24750839918,HTct(UTct-T3)(R),29358,19002,31268,29338,19004,31263,0.958,0.962865
gaba,neuron18,155613,26381049766,HTct(UTct-T3)(L),21092,17595,33157,21105,17603,33159,0.963,0.999993
gaba,neuron18,155613,25578577768,HTct(UTct-T3)(R),28562,19988,32001,28565,20006,31986,0.973,0.999775
gaba,neuron18,155613,22949,HTct(UTct-T3)(R),29143,18965,33683,29126,18971,33686,0.967,1.0
gaba,neuron18,155613,22949,HTct(UTct-T3)(R),28958,19817,31415,28933,19816,31417,0.973,0.859143
gaba,neuron18,155613,28040788597,HTct(UTct-T3)(R),29701,20161,35297,29693,20154,35315,0.965,0.999978
gaba,neuron19,26186,10850,LegNp(T2)(L),11163,32233,34501,11136,32256,34478,0.951,0.206844
gaba,neuron19,26186,10737,LegNp(T2)(L),12966,30346,37740,12952,30337,37746,0.956,0.999941
gaba,neuron19,26186,29751700838,LegNp(T2)(L),13154,30297,37411,13123,30284,37374,0.958,0.406634
gaba,neuron19,26186,28549166823,LegNp(T2)(L),16056,33965,35438,16052,33995,35438,0.965,0.880288
gaba,neuron19,26186,28135237239,LegNp(T2)(L),15604,33379,35159,15599,33399,35151,0.962,1.0
gaba,neuron19,26186,30572371742,LegNp(T2)(L),12755,30286,38435,12764,30292,38420,0.981,0.999989
gaba,neuron19,26186,27721031471,LegNp(T2)(L),11742,33051,34562,11725,33045,34581,0.963,0.930105
gaba,neuron19,26186,30162051552,LegNp(T2)(L),12997,30401,37778,12960,30381,37782,0.976,0.832141
gaba,neuron19,26186,25251789579,LegNp(T2)(L),11109,32255,31509,11114,32280,31494,0.962,0.512759
gaba,neuron19,26186,28941604848,LegNp(T2)(L),13391,31683,36309,13431,31715,36298,0.968,0.400666
gaba,neuron19,26186,29751775579,LegNp(T2)(L),14450,30251,37158,14440,30287,37164,0.967,0.990156
gaba,neuron19,26186,30165477184,LegNp(T2)(L),11972,30836,37812,11964,30807,37838,0.959,0.999999
gaba,neuron19,26186,11752,LegNp(T2)(L),13142,30248,37402,13137,30227,37390,0.967,0.996944
gaba,neuron19,26186,28541784854,LegNp(T2)(L),12248,33241,35837,12248,33240,35856,0.955,1.0
gaba,neuron19,26186,100933,LegNp(T2)(L),13298,34514,32238,13338,34523,32251,0.961,0.46479
gaba,neuron19,26186,10478,LegNp(T2)(L),12665,30138,38524,12664,30120,38556,0.96,0.359913
gaba,neuron19,26186,29755238944,LegNp(T2)(L),13154,30297,37411,13142,30308,37408,0.958,0.999977
gaba,neuron19,26186,25679989018,LegNp(T2)(L),13298,34514,32238,13294,34531,32237,0.961,0.997883
gaba,neuron19,26186,30572372365,LegNp(T2)(L),12755,30286,38435,12774,30281,38446,0.981,0.99043
gaba,neuron19,26186,11171,LegNp(T2)(L),12325,33240,35800,12321,33233,35825,0.955,0.98356
gaba,neuron19,26186,11171,LegNp(T2)(L),12248,33241,35837,12251,33222,35834,0.955,1.0
gaba,neuron19,26186,11103,LegNp(T2)(L),15604,33379,35159,15615,33363,35193,0.962,0.30019
gaba,neuron19,26186,30154975514,LegNp(T2)(L),13422,29117,37593,13417,29154,37593,0.971,0.724735
gaba,neuron19,26186,11965,LegNp(T2)(L),12755,30286,38435,12769,30270,38437,0.981,0.999993
gaba,neuron19,26186,11381,LegNp(T2)(L),13422,29117,37593,13407,29136,37584,0.971,0.90218
gaba,neuron19,26186,11103,LegNp(T2)(L),13422,29117,37593,13443,29117,37629,0.971,0.49967
gaba,neuron19,26186,27713915653,LegNp(T2)(L),11230,32238,34443,11238,32212,34446,0.955,0.84169
gaba,neuron19,26186,24465,LegNp(T2)(L),13235,32021,36732,13209,32023,36728,0.953,0.843522
gaba,neuron19,26186,10671,LegNp(T2)(L),13298,34514,32238,13283,34521,32237,0.961,0.999382
gaba,neuron19,26186,30165590571,LegNp(T2)(L),12966,30346,37740,12943,30372,37777,0.956,0.822181
gaba,neuron19,26186,18392,LegNp(T2)(L),14450,30251,37158,14487,30255,37164,0.967,0.442762
gaba,neuron19,26186,29755311524,LegNp(T2)(L),14337,30772,36995,14328,30792,36999,0.97,0.956623
gaba,neuron19,26186,11943,LegNp(T2)(L),13271,32073,36729,13260,32063,36760,0.977,0.479347
gaba,neuron19,26186,11171,LegNp(T2)(L),12512,33249,35554,12507,33233,35556,0.959,1.0
gaba,neuron19,26186,28545629360,LegNp(T2)(L),16056,33965,35438,16056,33969,35454,0.965,1.0
gaba,neuron19,26186,30154975352,LegNp(T2)(L),13422,29117,37593,13414,29149,37582,0.971,0.379122
gaba,neuron19,26186,14358,LegNp(T2)(L),12997,30401,37778,13010,30423,37782,0.976,0.933167
gaba,neuron19,26186,15067,LegNp(T2)(L),13391,31683,36309,13414,31678,36298,0.968,0.507234
gaba,neuron19,26186,30165515653,LegNp(T2)(L),11972,30836,37812,11989,30799,37838,0.959,0.287758
gaba,neuron19,26186,28927252072,LegNp(T2)(L),10797,29510,35958,10798,29503,35971,0.958,1.0
gaba,neuron19,26186,29355494426,LegNp(T2)(L),13335,32077,36707,13333,32066,36743,0.961,0.661992
gaba,neuron19,26186,11103,LegNp(T2)(L),13154,30297,37411,13124,30313,37408,0.958,0.341094
gaba,neuron19,26186,25212,LegNp(T2)(L),12599,30182,38330,12589,30208,38341,0.969,0.68902
gaba,neuron19,26186,29758849480,LegNp(T2)(L),14337,30772,36995,14323,30801,37011,0.97,0.595346
gaba,neuron19,26186,15924,LegNp(T2)(L),13271,32073,36729,13256,32063,36738,0.977,0.999985
gaba,neuron19,26186,157964,LegNp(T2)(L),16056,33965,35438,16035,33963,35440,0.965,0.99993
gaba,neuron19,26186,157964,LegNp(T2)(L),12325,33240,35800,12344,33235,35793,0.955,1.0
gaba,neuron19,26186,11385,LegNp(T2)(L),13391,31683,36309,13410,31677,36310,0.968,0.987443
gaba,neuron19,26186,28941604958,LegNp(T2)(L),13391,31683,36309,13412,31705,36317,0.968,0.539955
gaba,neuron19,26186,16635,LegNp(T2)(L),11232,32275,34592,11271,32265,34601,0.956,0.514956
gaba,neuron20,39228,43717553088,LegNp(T1)(L),8606,31997,54428,8606,32028,54437,0.955,0.285275
gaba,neuron20,39228,225532,LegNp(T1)(L),9191,29725,53713,9212,29702,53739,0.967,0.205277
gaba,neuron20,39228,41690513265,LegNp(T1)(L),7953,35689,52153,7969,35709,52139,0.961,0.466256
gaba,neuron20,39228,41690515898,LegNp(T1)(L),7852,35621,52239,7864,35629,52234,0.957,1.0
gaba,neuron20,39228,44566569899,LegNp(T1)(L),8963,35886,56240,8983,35907,56260,0.961,0.487233
gaba,neuron20,39228,43692950604,LegNp(T1)(L),10412,28571,54624,10420,28553,54590,0.968,0.227108
gaba,neuron20,39228,45794180868,LegNp(T1)(L),9787,35786,57317,9760,35809,57313,0.962,0.446794
gaba,neuron20,39228,41690513266,LegNp(T1)(L),7953,35689,52153,7946,35716,52147,0.961,0.235348
