neuron_class,conf,body,max_neurotransmitter,max_nt_value,gt_neurotransmitter,bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
neuron12,0.955,1131827390,dopamine,0.9425989985466003,dopamine,1131827390,923809011,FB,FB,26355,20921,17988,26340,20936,17982,0.955,0.971013
neuron12,0.987,1131827390,dopamine,0.9104126691818237,dopamine,1131827390,5813071255,FB,FB,23929,18743,18611,23938,18734,18619,0.987,0.994412
neuron12,0.967,1131827390,dopamine,0.7304577231407166,dopamine,1131827390,1131836229,FB,FB,25368,20152,18708,25366,20138,18723,0.967,0.978149
neuron12,0.974,1131827390,dopamine,0.664015531539917,dopamine,1131827390,755950242,FB,FB,23125,21341,20226,23116,21343,20237,0.974,0.959039
neuron12,0.989,1131827390,dopamine,0.8969629406929016,dopamine,1131827390,694562388,FB,FB,23331,20407,18070,23338,20395,18080,0.989,0.999987
neuron12,0.993,1131827390,dopamine,0.6213312149047852,dopamine,1131827390,946641278,FB,FB,31650,23042,21863,31647,23042,21870,0.993,0.999713
neuron13,0.99,950229431,dopamine,0.8082862496376038,dopamine,950229431,1101708390,ICL(R),ICL(R),14643,14853,20733,14641,14842,20724,0.99,0.99864
neuron13,0.989,950229431,dopamine,0.5380274653434753,dopamine,950229431,5813016204,PVLP(R),PVLP(R),9618,22798,21745,9635,22798,21744,0.989,0.991153
neuron13,0.998,950229431,dopamine,0.9048624634742737,dopamine,950229431,5813021533,AVLP(R),AVLP(R),10701,24758,17568,10693,24768,17570,0.998,0.960638
neuron13,0.981,950229431,dopamine,0.813427209854126,dopamine,950229431,729280727,AVLP(R),AVLP(R),10929,21663,17453,10944,21649,17454,0.981,0.982651
neuron13,0.979,950229431,dopamine,0.9205936789512634,dopamine,950229431,1044011735,PVLP(R),PVLP(R),12543,21118,21306,12537,21131,21304,0.979,0.997225
neuron13,0.971,950229431,dopamine,0.48905351758003235,dopamine,950229431,1351667174,AVLP(R),AVLP(R),11258,26168,21879,11258,26157,21893,0.971,0.996145
neuron13,0.992,950229431,dopamine,0.52154141664505,dopamine,950229431,821686394,SCL(R),SCL(R),15015,19860,16571,15024,19879,16571,0.992,0.995057
neuron13,0.965,950229431,dopamine,0.994131863117218,dopamine,950229431,761661626,SCL(R),SCL(R),10464,20907,14206,10473,20909,14210,0.965,0.957191
neuron13,0.993,950229431,dopamine,0.9885784387588501,dopamine,950229431,1162180404,PVLP(R),PVLP(R),11440,23055,22675,11452,23047,22685,0.993,0.993604
neuron13,0.968,950229431,dopamine,0.5754247903823853,dopamine,950229431,734814622,SCL(R),SCL(R),10921,21555,15931,10928,21579,15940,0.968,0.975162
neuron13,0.955,950229431,dopamine,0.7091941237449646,dopamine,950229431,1069965440,ICL(R),ICL(R),14292,16064,18352,14300,16059,18355,0.955,0.979927
neuron13,0.992,950229431,dopamine,0.7172529697418213,dopamine,950229431,576502536,SCL(R),SCL(R),12721,21290,12148,12726,21312,12144,0.992,0.974346
neuron13,0.977,950229431,dopamine,0.8590664863586426,dopamine,950229431,576079106,SLP(R),SLP(R),6879,25846,13339,6883,25854,13342,0.977,0.989915
neuron13,0.975,950229431,dopamine,0.9319270253181458,dopamine,950229431,454002974,SCL(R),SCL(R),11125,22228,14517,11114,22217,14525,0.975,0.980146
neuron13,0.993,950229431,dopamine,0.937449038028717,dopamine,950229431,769263962,PVLP(R),PVLP(R),13070,23236,23752,13062,23236,23756,0.993,0.979776
neuron14,0.99,1224595273,dopamine,0.9690033793449402,dopamine,1224595273,329566174,FB,FB,26645,17936,19193,26645,17937,19177,0.99,0.993847
neuron14,0.979,1224595273,dopamine,0.3020802140235901,dopamine,1224595273,1164217481,FB,FB,24755,18628,18231,24751,18613,18222,0.979,0.998773
neuron14,0.977,1224595273,dopamine,0.4221179485321045,dopamine,1224595273,1195917506,FB,FB,23730,21840,21511,23714,21838,21501,0.977,0.993812
neuron14,0.974,1224595273,dopamine,0.8219045996665955,dopamine,1224595273,978358080,FB,FB,30748,22440,22513,30759,22435,22511,0.974,0.992866
neuron14,0.967,1224595273,dopamine,0.6471845507621765,dopamine,1224595273,1280107250,FB,FB,20909,24072,23528,20897,24070,23522,0.967,0.998066
neuron14,0.979,1224595273,dopamine,0.8259153366088867,dopamine,1224595273,5813060726,FB,FB,22485,22034,22249,22472,22031,22251,0.979,0.998964
neuron14,0.961,1224595273,dopamine,0.7626146078109741,dopamine,1224595273,1075827302,FB,FB,28301,22515,22189,28325,22508,22182,0.961,0.957965
neuron14,0.99,1224595273,dopamine,0.8370900750160217,dopamine,1224595273,1443238597,FB,FB,27521,21353,21485,27521,21367,21478,0.99,0.997792
neuron14,0.991,1224595273,dopamine,0.8942863345146179,dopamine,1224595273,1255630284,FB,FB,25038,18137,18518,25026,18132,18520,0.991,0.993488
neuron14,0.987,1224595273,dopamine,0.6877869367599487,dopamine,1224595273,5813060787,FB,FB,22604,19573,21057,22602,19565,21071,0.987,0.991035
neuron14,0.994,1224595273,dopamine,0.7417221665382385,dopamine,1224595273,1134201762,FB,FB,23869,19794,19814,23879,19787,19802,0.994,0.98577
neuron14,0.952,1224595273,dopamine,0.8482827544212341,dopamine,1224595273,1322772113,FB,FB,21896,22075,22506,21890,22075,22496,0.952,0.997488
neuron14,0.976,1224595273,dopamine,0.8997095823287964,dopamine,1224595273,732034061,FB,FB,31189,23230,23022,31194,23218,23025,0.976,0.997425
neuron14,0.971,1224595273,dopamine,0.5929439663887024,dopamine,1224595273,1003672766,FB,FB,28328,22220,21672,28342,22226,21673,0.971,0.955558
neuron14,0.957,1224595273,dopamine,0.9393850564956665,dopamine,1224595273,5813061116,FB,FB,27598,20115,20498,27591,20114,20488,0.957,0.988913
neuron15,0.986,1100801075,dopamine,0.7538313269615173,dopamine,1100801075,1159403919,FB,FB,23425,21696,20151,23419,21687,20140,0.986,0.995524
neuron15,0.969,1100801075,dopamine,0.5066340565681458,dopamine,1100801075,1075611602,FB,FB,29200,22412,19722,29191,22416,19734,0.969,0.973398
neuron15,0.963,1100801075,dopamine,0.711088240146637,dopamine,1100801075,1051980223,FB,FB,30665,22053,20384,30670,22069,20383,0.963,0.960117
neuron15,0.996,1100801075,dopamine,0.46745312213897705,dopamine,1100801075,1288668458,FB,FB,21445,21477,20209,21456,21485,20200,0.996,0.986252
neuron15,0.998,1100801075,dopamine,0.6024817824363708,dopamine,1100801075,1159123802,FB,FB,31235,22949,21908,31239,22956,21898,0.998,0.982023
neuron15,0.953,1100801075,dopamine,0.6534214019775391,dopamine,1100801075,1008041892,FB,FB,20447,23104,22311,20458,23104,22323,0.953,0.965082
neuron15,0.955,1100801075,dopamine,0.896138072013855,dopamine,1100801075,859372751,FB,FB,20580,23792,22019,20569,23792,22011,0.955,0.96664
neuron15,0.985,1100801075,dopamine,0.8304720520973206,dopamine,1100801075,846991524,FB,FB,21615,20978,20879,21627,20983,20875,0.985,0.992559
neuron15,0.984,1100801075,dopamine,0.6511892080307007,dopamine,1100801075,1131836229,FB,FB,29870,19619,19293,29880,19615,19300,0.984,0.986074
neuron15,0.961,1100801075,dopamine,0.7344943284988403,dopamine,1100801075,1225640135,FB,FB,30612,20530,20351,30616,20532,20356,0.961,0.999992
neuron15,0.968,1100801075,dopamine,0.8591929078102112,dopamine,1100801075,5813048182,FB,FB,30549,24749,21821,30544,24752,21830,0.968,0.954008
neuron15,0.968,1100801075,dopamine,0.6218846440315247,dopamine,1100801075,973954598,FB,FB,21881,19035,19163,21892,19029,19157,0.968,0.969196
neuron15,0.954,1100801075,dopamine,0.6860122680664062,dopamine,1100801075,5813048182,FB,FB,25239,19712,18473,25232,19715,18479,0.954,0.999137
neuron15,0.974,1100801075,dopamine,0.764955461025238,dopamine,1100801075,941840616,FB,FB,23147,18260,18953,23131,18255,18963,0.974,0.985961
neuron15,0.978,1100801075,dopamine,0.6855408549308777,dopamine,1100801075,1131831822,FB,FB,30029,23763,21654,30026,23765,21664,0.978,0.990034
neuron16,0.969,1100796921,dopamine,0.8114850521087646,dopamine,1100796921,755950242,FB,FB,21787,20601,20360,21786,20614,20358,0.969,0.99341
neuron16,0.99,1100796921,dopamine,0.7165141701698303,dopamine,1100796921,1100801075,FB,FB,26490,20138,18707,26505,20133,18698,0.99,0.999701
neuron16,0.97,1100796921,dopamine,0.3913239538669586,dopamine,1100796921,818796911,FB,FB,21468,21689,20981,21457,21694,20985,0.97,0.982095
neuron16,0.99,1100796921,dopamine,0.8371657133102417,dopamine,1100796921,1066420480,FB,FB,31157,22846,21226,31164,22838,21217,0.99,0.988144
neuron16,0.971,1100796921,dopamine,0.8146705627441406,dopamine,1100796921,694562388,FB,FB,23446,19108,18835,23436,19108,18844,0.971,0.999055
neuron16,0.981,1100796921,dopamine,0.5806248188018799,dopamine,1100796921,942496391,FB,FB,22246,22981,20815,22245,22990,20807,0.981,0.961218
neuron16,0.994,1100796921,dopamine,0.9885143637657166,dopamine,1100796921,978021140,FB,FB,26886,19180,17581,26880,19188,17588,0.994,0.960176
neuron16,0.97,1100796921,dopamine,0.49684831500053406,dopamine,1100796921,329566174,FB,FB,23163,19700,18846,23151,19711,18834,0.97,0.963898
neuron16,0.994,1100796921,dopamine,0.7307731509208679,dopamine,1100796921,1131836229,FB,FB,21334,20874,20553,21325,20886,20553,0.994,0.993897
neuron16,0.987,1100796921,dopamine,0.6570842266082764,dopamine,1100796921,5812987652,FB,FB,23509,20388,19499,23510,20368,19507,0.987,0.957099
neuron16,0.984,1100796921,dopamine,0.6582819819450378,dopamine,1100796921,673746277,FB,FB,23070,19564,19199,23059,19566,19189,0.984,0.999673
neuron16,0.973,1100796921,dopamine,0.5971945524215698,dopamine,1100796921,1450318227,NO,NO,24752,22619,23655,24768,22619,23659,0.973,0.999622
neuron16,0.97,1100796921,dopamine,0.643401563167572,dopamine,1100796921,673746277,FB,FB,22015,21487,20227,22030,21490,20240,0.97,0.958703
neuron16,0.976,1100796921,dopamine,0.5870304703712463,dopamine,1100796921,758035825,FB,FB,31324,24330,22175,31315,24331,22167,0.976,0.963968
neuron16,0.981,1100796921,dopamine,0.5463538765907288,dopamine,1100796921,1225290633,FB,FB,23554,21569,19486,23548,21563,19470,0.981,0.992131
neuron17,0.956,759464163,dopamine,0.45556163787841797,dopamine,759464163,5813022453,ATL(R),ATL(R),20202,17341,11203,20220,17341,11212,0.956,0.958871
neuron17,0.973,759464163,dopamine,0.8570217490196228,dopamine,759464163,669779033,ATL(L),ATL(L),30969,18532,10858,30977,18545,10861,0.973,0.999437
neuron17,0.971,759464163,dopamine,0.918460488319397,dopamine,759464163,855672976,SMP(R),SMP(R),23230,17212,14708,23231,17234,14719,0.971,0.99885
neuron17,0.993,759464163,dopamine,0.9350733757019043,dopamine,759464163,452401052,ATL(R),ATL(R),20980,17380,11903,20985,17395,11909,0.993,0.9792
neuron17,0.959,759464163,dopamine,0.706253170967102,dopamine,759464163,578034170,ATL(L),ATL(L),28983,17283,13371,28978,17279,13358,0.959,0.950461
neuron17,0.962,759464163,dopamine,0.9649595022201538,dopamine,759464163,728118509,ATL(L),ATL(L),29587,16287,14465,29579,16295,14466,0.962,0.999743
neuron17,0.974,759464163,dopamine,0.9776108860969543,dopamine,759464163,851209002,ATL(R),ATL(R),22581,15397,15358,22576,15397,15366,0.974,0.996557
neuron17,0.994,759464163,dopamine,0.5417627096176147,dopamine,759464163,607373222,ATL(R),ATL(R),21869,17172,12244,21855,17180,12257,0.994,0.998496
neuron17,0.959,759464163,dopamine,0.996351957321167,dopamine,759464163,417221397,SMP(R),SMP(R),19177,17650,10885,19179,17645,10875,0.959,0.999848
neuron17,0.996,759464163,dopamine,0.968187153339386,dopamine,759464163,666572081,IB,IB,23862,13256,17865,23871,13270,17859,0.996,0.989436
neuron17,0.99,759464163,dopamine,0.8938003778457642,dopamine,759464163,761532915,IB,IB,29532,13925,17658,29532,13935,17659,0.99,0.999938
neuron17,0.99,759464163,dopamine,0.8380132913589478,dopamine,759464163,729815858,ATL(R),ATL(R),22454,15431,16327,22438,15429,16325,0.99,1.0
neuron17,0.983,759464163,dopamine,0.6293144822120667,dopamine,759464163,577697202,IB,IB,29072,13753,18297,29067,13748,18288,0.983,0.991632
neuron17,0.969,759464163,dopamine,0.757045328617096,dopamine,759464163,702200873,ATL(R),ATL(R),22913,16166,14114,22905,16176,14132,0.969,0.991674
neuron17,0.989,759464163,dopamine,0.7718762159347534,dopamine,759464163,1137326978,ATL(L),ATL(L),33818,18263,11688,33830,18274,11690,0.989,0.953647
neuron18,0.986,915960391,dopamine,0.7524802684783936,dopamine,915960391,5813071027,FB,FB,21005,22785,16434,20998,22792,16442,0.986,0.99895
neuron18,0.956,915960391,dopamine,0.648798406124115,dopamine,915960391,886280796,FB,FB,24858,20404,13527,24860,20401,13538,0.956,0.998168
neuron18,0.951,915960391,dopamine,0.4443952441215515,dopamine,915960391,513788774,FB,FB,25368,22268,15758,25356,22268,15764,0.951,0.980492
neuron18,0.981,915960391,dopamine,0.6756626963615417,dopamine,915960391,1102454319,FB,FB,22062,23390,16490,22054,23402,16498,0.981,0.999928
neuron18,0.964,915960391,dopamine,0.5064283013343811,dopamine,915960391,1072106313,FB,FB,21482,20787,15798,21470,20790,15803,0.964,0.99694
neuron18,0.969,915960391,dopamine,0.9043227434158325,dopamine,915960391,1071756308,FB,FB,21638,24082,16610,21624,24088,16615,0.969,0.975838
neuron18,0.991,915960391,dopamine,0.6281050443649292,dopamine,915960391,915964590,FB,FB,31329,22884,16874,31351,22881,16872,0.991,0.987286
neuron18,0.984,915960391,dopamine,0.702329158782959,dopamine,915960391,946990515,FB,FB,19996,25609,18357,19985,25598,18354,0.984,0.997118
neuron18,0.951,915960391,dopamine,0.6617082357406616,dopamine,915960391,1105955480,FB,FB,27060,20641,13725,27057,20629,13727,0.951,0.999115
neuron18,0.974,915960391,dopamine,0.6925307512283325,dopamine,915960391,1105955480,FB,FB,26000,21130,14339,25998,21130,14357,0.974,0.994478
neuron18,0.961,915960391,dopamine,0.6092832684516907,dopamine,915960391,1041139886,FB,FB,28675,21678,15000,28678,21691,14996,0.961,0.983369
neuron18,0.972,915960391,dopamine,0.7546216249465942,dopamine,915960391,577373434,FB,FB,21072,23611,17683,21068,23598,17678,0.972,0.977441
neuron18,0.954,915960391,dopamine,0.3762660622596741,dopamine,915960391,1104155523,FB,FB,32081,24111,17974,32085,24121,17975,0.954,0.998854
neuron18,0.99,915960391,dopamine,0.4186665117740631,dopamine,915960391,1102795781,FB,FB,21358,22337,16359,21356,22347,16344,0.99,0.959185
neuron18,0.973,915960391,dopamine,0.8584691882133484,dopamine,915960391,1040397559,FB,FB,23310,22046,15107,23295,22056,15117,0.973,0.953721
neuron19,0.966,5813054384,dopamine,0.5836856365203857,dopamine,5813054384,797074354,PLP(R),PLP(R),13617,19837,23559,13606,19849,23561,0.966,0.991869
neuron19,0.991,5813054384,dopamine,0.6023248434066772,dopamine,5813054384,1687831632,PVLP(R),PVLP(R),3559,23015,27299,3552,23023,27284,0.991,0.975538
neuron19,0.959,5813054384,dopamine,0.6788994669914246,dopamine,5813054384,1375504412,AVLP(R),AVLP(R),6996,29128,26320,6979,29119,26324,0.959,0.999743
neuron19,0.953,5813054384,dopamine,0.9052148461341858,dopamine,5813054384,1260914538,AVLP(R),AVLP(R),7608,29720,23486,7611,29713,23489,0.953,0.999999
neuron19,0.994,5813054384,dopamine,0.9351040720939636,dopamine,5813054384,1691303322,PVLP(R),PVLP(R),12173,21986,25236,12193,21966,25255,0.994,0.971085
neuron19,0.987,5813054384,dopamine,0.6496506929397583,dopamine,5813054384,950880008,AVLP(R),AVLP(R),4308,27720,24189,4316,27720,24197,0.987,0.999884
neuron19,0.996,5813054384,dopamine,0.9355269074440002,dopamine,5813054384,1602626242,PVLP(R),PVLP(R),13620,20215,24308,13620,20207,24313,0.996,0.987934
neuron19,0.951,5813054384,dopamine,0.5070683360099792,dopamine,5813054384,828455033,AVLP(R),AVLP(R),8080,30540,24859,8087,30542,24868,0.951,0.999614
neuron19,0.988,5813054384,dopamine,0.8650099039077759,dopamine,5813054384,5812991204,PVLP(R),PVLP(R),11704,20338,24964,11690,20343,24964,0.988,0.986064
neuron19,0.978,5813054384,dopamine,0.6328128576278687,dopamine,5813054384,5813057579,AVLP(R),AVLP(R),14103,29820,25839,14108,29832,25835,0.978,0.965865
neuron19,0.989,5813054384,dopamine,0.8213756084442139,dopamine,5813054384,1779567374,PVLP(R),PVLP(R),4558,24749,29323,4553,24750,29313,0.989,0.960903
neuron19,0.973,5813054384,dopamine,0.5618963837623596,dopamine,5813054384,1508123633,PVLP(R),PVLP(R),10432,21269,25311,10421,21262,25313,0.973,0.98787
neuron19,0.96,5813054384,dopamine,0.6608474850654602,dopamine,5813054384,1511888459,AVLP(R),AVLP(R),8639,27187,24069,8644,27193,24088,0.96,0.969668
neuron19,0.976,5813054384,dopamine,0.9330549240112305,dopamine,5813054384,1343804739,AVLP(R),AVLP(R),14009,27603,22519,14009,27603,22503,0.976,0.992933
neuron19,0.982,5813054384,dopamine,0.8531922101974487,dopamine,5813054384,1571884727,AVLP(R),AVLP(R),6513,25578,28246,6520,25581,28239,0.982,0.970661
neuron20,0.969,542039038,dopamine,0.8034278750419617,dopamine,542039038,5813068575,SMP(R),SMP(R),18168,18300,10818,18181,18303,10813,0.969,0.996807
neuron20,0.995,542039038,dopamine,0.9708408713340759,dopamine,542039038,541681271,SMP(R),SMP(R),21540,17761,11799,21532,17750,11806,0.995,0.991479
neuron20,0.963,542039038,dopamine,0.5911960005760193,dopamine,542039038,455141922,ATL(R),ATL(R),17836,17199,11372,17840,17195,11381,0.963,0.993845
neuron20,0.984,542039038,dopamine,0.7015639543533325,dopamine,542039038,974110912,ATL(R),ATL(R),21491,17519,11891,21479,17536,11891,0.984,0.999729
neuron20,0.963,542039038,dopamine,0.8848708868026733,dopamine,542039038,729479296,ATL(L),ATL(L),28983,17090,13164,28973,17099,13165,0.963,0.998974
neuron20,0.982,542039038,dopamine,0.783175528049469,dopamine,542039038,299617529,ATL(R),ATL(R),21299,17001,12023,21324,17001,12012,0.982,0.97854
neuron20,0.987,542039038,dopamine,0.9071986079216003,dopamine,542039038,295107514,SCL(R),SCL(R),11749,16563,13668,11747,16555,13657,0.987,0.999913
neuron20,0.994,542039038,dopamine,0.7509549260139465,dopamine,542039038,728122756,ATL(L),ATL(L),32663,18623,10967,32660,18612,10982,0.994,0.988835
neuron20,0.98,542039038,dopamine,0.8994953036308289,dopamine,542039038,759464163,ATL(R),ATL(R),22401,16708,12641,22406,16696,12638,0.98,0.999379
neuron20,0.971,542039038,dopamine,0.9225454330444336,dopamine,542039038,759149133,ATL(L),ATL(L),29247,13989,17349,29256,13998,17350,0.971,0.999684
neuron20,0.975,542039038,dopamine,0.8096696734428406,dopamine,542039038,455141922,ATL(R),ATL(R),21961,16669,12706,21958,16664,12716,0.975,0.999585
neuron20,0.955,542039038,dopamine,0.8722832202911377,dopamine,542039038,759464163,,,26297,13348,19458,26296,13337,19459,0.955,0.999808
neuron20,0.983,542039038,dopamine,0.7393524050712585,dopamine,542039038,759149133,ATL(R),ATL(R),22444,15170,15625,22438,15176,15634,0.983,0.980716
neuron20,0.994,542039038,dopamine,0.963448703289032,dopamine,542039038,389626867,ATL(R),ATL(R),20165,17697,11416,20156,17715,11425,0.994,0.995869
neuron20,0.998,542039038,dopamine,0.6563728451728821,dopamine,542039038,5813068575,ATL(R),ATL(R),21008,16213,12964,21003,16208,12973,0.998,0.998936
