neuron_class,conf,body,max_neurotransmitter,max_nt_value,gt_neurotransmitter,bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
neuron14,0.955,1702310266,octopamine,0.9557557702064514,octopamine,1702310266,5812990165,AL(R),AL(R),17179,36234,26879,17175,36248,26891,0.955,0.95236
neuron14,0.973,1702310266,octopamine,0.9425744414329529,octopamine,1702310266,1733677514,AL(R),AL(R),18046,32962,27970,18048,32953,27978,0.973,0.993988
neuron14,0.965,1702310266,octopamine,0.985733151435852,octopamine,1702310266,1640909284,AL(R),AL(R),19350,30859,25049,19347,30864,25059,0.965,0.974118
neuron14,0.981,1702310266,octopamine,0.6148070693016052,octopamine,1702310266,5813076969,AL(R),AL(R),20012,31268,29885,20025,31267,29876,0.981,0.974255
neuron14,0.979,1702310266,octopamine,0.9017772674560547,octopamine,1702310266,1702651358,AL(R),AL(R),19948,34584,27399,19962,34584,27395,0.979,0.997859
neuron14,0.978,1702310266,octopamine,0.7416363954544067,octopamine,1702310266,1888199872,AL(R),AL(R),19880,31745,29402,19892,31751,29398,0.978,0.95815
neuron14,0.953,1702310266,octopamine,0.635981023311615,octopamine,1702310266,1763360713,AL(R),AL(R),20131,33586,26761,20113,33586,26755,0.953,0.96414
neuron14,0.971,1702310266,octopamine,0.9153831601142883,octopamine,1702310266,1824101645,AL(R),AL(R),20781,35318,30355,20784,35317,30369,0.971,0.985983
neuron14,0.96,1702310266,octopamine,0.9987310767173767,octopamine,1702310266,1762354941,AL(R),AL(R),19202,34107,27228,19202,34094,27221,0.96,0.968313
neuron15,0.998,1479618250,octopamine,0.9834483861923218,octopamine,1479618250,858587718,LAL(R),LAL(R),16538,26701,27223,16539,26720,27215,0.998,0.978199
neuron15,0.97,1479618250,octopamine,0.9998936653137207,octopamine,1479618250,1510648834,LAL(R),LAL(R),17662,26202,24961,17662,26192,24965,0.97,0.99971
neuron15,0.995,1479618250,octopamine,0.9999934434890747,octopamine,1479618250,1698606868,LAL(R),LAL(R),17504,27426,27438,17520,27420,27421,0.995,0.975545
neuron15,0.985,1479618250,octopamine,0.9833084344863892,octopamine,1479618250,1375224447,SPS(R),SPS(R),15393,11877,25857,15387,11867,25850,0.985,0.97925
neuron15,0.97,1479618250,octopamine,0.8499093055725098,octopamine,1479618250,1322674056,LAL(R),LAL(R),19516,24975,24438,19499,24983,24436,0.97,0.962938
neuron15,0.992,1479618250,octopamine,0.742289125919342,octopamine,1479618250,1783923422,VES(R),VES(R),17739,25119,30810,17742,25141,30808,0.992,0.977809
neuron15,0.965,1479618250,octopamine,0.8791000843048096,octopamine,1479618250,1268568859,LAL(R),LAL(R),17609,30559,23201,17606,30565,23192,0.965,0.999998
neuron15,0.974,1479618250,octopamine,0.9861751794815063,octopamine,1479618250,796978752,LAL(R),LAL(R),18162,23863,27638,18169,23855,27643,0.974,0.997704
neuron15,0.96,1479618250,octopamine,0.5172122716903687,octopamine,1479618250,987117151,LAL(R),LAL(R),19208,26955,23850,19185,26939,23846,0.96,0.983984
neuron15,0.953,1479618250,octopamine,0.9987925291061401,octopamine,1479618250,1622139666,LAL(R),LAL(R),15344,24269,24782,15355,24280,24771,0.953,0.986716
neuron15,0.968,1479618250,octopamine,0.998933732509613,octopamine,1479618250,1653187873,WED(R),WED(R),16962,18569,29884,16966,18564,29897,0.968,0.9999
neuron15,0.986,1479618250,octopamine,0.5275488495826721,octopamine,1479618250,2275983718,IPS(R),IPS(R),20885,13393,32293,20887,13403,32288,0.986,0.992177
neuron15,0.981,1479618250,octopamine,0.5496476888656616,octopamine,1479618250,1635833170,WED(R),WED(R),17465,20952,30813,17471,20952,30819,0.981,0.999931
neuron15,0.967,1479618250,octopamine,0.8694700598716736,octopamine,1479618250,5813069300,IPS(R),IPS(R),15790,10189,29007,15771,10191,29025,0.967,0.956496
neuron15,0.995,1479618250,octopamine,0.3950307071208954,octopamine,1479618250,1498401239,WED(R),WED(R),16651,18528,29849,16653,18534,29859,0.995,0.994322
neuron16,0.993,5813049966,octopamine,0.52019864320755,octopamine,5813049966,1748925835,LO(R),LO(R),6108,13799,27119,6094,13806,27125,0.993,0.987691
neuron16,0.997,5813049966,octopamine,0.44947728514671326,octopamine,5813049966,1905784006,LO(R),LO(R),3256,15757,27998,3270,15740,27995,0.997,0.974153
neuron16,0.993,5813049966,octopamine,0.35878393054008484,octopamine,5813049966,1379541865,LO(R),LO(R),3169,13905,18149,3180,13923,18152,0.993,0.987604
neuron16,0.998,5813049966,octopamine,0.40593329071998596,octopamine,5813049966,2093361647,LO(R),LO(R),3152,18948,31753,3153,18961,31740,0.998,0.962265
neuron16,0.995,5813049966,octopamine,0.48726946115493774,octopamine,5813049966,1809592670,LO(R),LO(R),4727,12725,26917,4747,12734,26917,0.995,0.996803
neuron16,0.993,5813049966,octopamine,0.52019864320755,octopamine,5813049966,5812989312,LO(R),LO(R),6108,13799,27119,6107,13817,27125,0.993,0.992701
neuron16,0.982,5813049966,octopamine,0.2934710383415222,octopamine,5813049966,1468350445,LO(R),LO(R),3143,15187,20560,3132,15190,20553,0.982,0.974431
neuron16,0.993,5813049966,octopamine,0.35878393054008484,octopamine,5813049966,1249940263,LO(R),LO(R),3169,13905,18149,3169,13934,18141,0.993,0.970862
neuron16,0.992,5813049966,octopamine,0.5340972542762756,octopamine,5813049966,2000226559,LO(R),LO(R),3146,18914,31881,3159,18907,31889,0.992,0.951506
neuron16,0.978,5813049966,octopamine,0.6490877270698547,octopamine,5813049966,5813023480,LO(R),LO(R),6084,10737,26885,6089,10729,26898,0.978,0.977713
neuron16,0.993,5813049966,octopamine,0.4311283826828003,octopamine,5813049966,1229507863,LO(R),LO(R),6411,11761,27040,6393,11771,27039,0.993,0.986586
neuron16,0.993,5813049966,octopamine,0.52019864320755,octopamine,5813049966,1261229600,LO(R),LO(R),6108,13799,27119,6090,13790,27125,0.993,0.96728
neuron16,0.963,5813049966,octopamine,0.6195670962333679,octopamine,5813049966,2087585372,LO(R),LO(R),6135,11946,30368,6117,11954,30377,0.963,0.992687
neuron16,0.976,5813049966,octopamine,0.649949312210083,octopamine,5813049966,2061678871,PLP(R),PLP(R),8330,14890,26507,8326,14879,26508,0.976,0.985487
neuron16,0.993,5813049966,octopamine,0.4311283826828003,octopamine,5813049966,1839642303,LO(R),LO(R),6411,11761,27040,6430,11771,27046,0.993,0.986821
neuron17,0.964,911565408,octopamine,0.9988003969192505,octopamine,911565408,1508334312,PB,PB,29016,15108,14881,29012,15110,14894,0.964,0.983578
neuron17,0.957,911565408,octopamine,0.8920091390609741,octopamine,911565408,789126240,PB,PB,31906,15266,13285,31915,15255,13277,0.957,0.971048
neuron17,0.996,911565408,octopamine,0.9627513885498047,octopamine,911565408,881217171,PB,PB,22646,13873,14599,22649,13890,14602,0.996,0.969897
neuron17,0.977,911565408,octopamine,0.6813676953315735,octopamine,911565408,5813061383,PB,PB,32964,15037,14885,32958,15024,14878,0.977,0.998379
neuron17,0.984,911565408,octopamine,0.9897683262825012,octopamine,911565408,416642425,PB,PB,22007,13999,14522,22003,13991,14508,0.984,0.997084
neuron17,0.993,911565408,octopamine,0.9257895946502686,octopamine,911565408,416642425,PB,PB,22128,15049,14773,22123,15049,14791,0.993,0.966304
neuron17,0.978,911565408,octopamine,0.9990015625953674,octopamine,911565408,5813022281,PB,PB,30605,15774,14317,30616,15778,14311,0.978,0.998744
neuron17,0.992,911565408,octopamine,0.9991610050201416,octopamine,911565408,974239375,PB,PB,23013,14101,16561,23017,14109,16574,0.992,0.991371
neuron17,0.964,911565408,octopamine,0.9933153986930847,octopamine,911565408,911574041,PB,PB,31582,14824,13610,31594,14818,13599,0.964,0.957629
neuron17,0.989,911565408,octopamine,0.47774457931518555,octopamine,911565408,941482720,PB,PB,32937,13549,14352,32946,13546,14361,0.989,0.983254
neuron17,0.978,911565408,octopamine,0.7534232139587402,octopamine,911565408,911919917,PB,PB,33504,14615,16076,33500,14605,16065,0.978,0.985181
neuron17,0.985,911565408,octopamine,0.9760604500770569,octopamine,911565408,911578496,PB,PB,21948,15074,14886,21961,15065,14892,0.985,0.991423
neuron17,0.957,911565408,octopamine,0.9772350192070007,octopamine,911565408,941469087,PB,PB,25980,13597,17068,25975,13614,17057,0.957,0.99811
neuron17,0.968,911565408,octopamine,0.9815618395805359,octopamine,911565408,881527223,PB,PB,29004,14960,15510,28997,14952,15500,0.968,0.965329
neuron17,0.957,911565408,octopamine,0.9772350192070007,octopamine,911565408,880880259,PB,PB,25980,13597,17068,25966,13586,17068,0.957,0.998441
neuron18,0.988,1670265016,octopamine,0.9903737306594849,octopamine,1670265016,2259241827,AL(R),AL(R),17560,31567,31676,17548,31584,31683,0.988,0.96196
neuron18,0.984,1670265016,octopamine,0.9998939037322998,octopamine,1670265016,1639243580,AL(R),AL(R),18882,30268,31224,18893,30256,31217,0.984,0.967349
neuron18,0.955,1670265016,octopamine,0.9959514141082764,octopamine,1670265016,698513115,LH(R),LH(R),7431,20986,13986,7430,20976,13993,0.955,0.974058
neuron18,0.985,1670265016,octopamine,0.8096920251846313,octopamine,1670265016,1672293878,AL(R),AL(R),19353,30615,31292,19353,30628,31285,0.985,0.975721
neuron18,0.994,1670265016,octopamine,0.9895740151405334,octopamine,1670265016,1794055377,AL(R),AL(R),19132,31536,30597,19114,31544,30591,0.994,0.986148
neuron18,0.952,1670265016,octopamine,0.9993209838867188,octopamine,1670265016,2069652905,AL(R),AL(R),20124,33897,24803,20123,33898,24813,0.952,0.992393
neuron18,0.989,1670265016,octopamine,0.9989151954650879,octopamine,1670265016,5812981016,LH(R),LH(R),7005,17099,14415,6988,17105,14410,0.989,0.97314
neuron18,0.963,1670265016,octopamine,0.9981670379638672,octopamine,1670265016,1670597533,AL(R),AL(R),20030,30178,30695,20024,30168,30706,0.963,0.990794
neuron18,0.984,1670265016,octopamine,0.9810439944267273,octopamine,1670265016,1671292719,AL(R),AL(R),15087,31501,27840,15085,31487,27835,0.984,0.974383
neuron18,0.965,1670265016,octopamine,0.711410641670227,octopamine,1670265016,1700937093,,,17209,15485,13589,17227,15492,13577,0.965,0.997297
neuron18,0.987,1670265016,octopamine,0.989769458770752,octopamine,1670265016,5813055865,LH(R),LH(R),7089,20153,10696,7095,20164,10702,0.987,0.997455
neuron18,0.988,1670265016,octopamine,0.8325461149215698,octopamine,1670265016,581633934,CA(R),CA(R),11608,12573,12090,11608,12601,12087,0.988,0.996818
neuron18,0.952,1670265016,octopamine,0.45174381136894226,octopamine,1670265016,759888294,LH(R),LH(R),7772,19497,14499,7770,19504,14510,0.952,0.954999
neuron18,0.971,1670265016,octopamine,0.9991795420646667,octopamine,1670265016,857451691,LH(R),LH(R),3179,16973,13136,3178,16984,13133,0.971,0.961712
neuron18,0.966,1670265016,octopamine,0.9038788676261902,octopamine,1670265016,1640909284,AL(R),AL(R),18737,30613,28772,18734,30603,28775,0.966,0.993798
neuron19,0.986,1353043462,octopamine,0.8257374167442322,octopamine,1353043462,1698606868,LAL(R),LAL(R),18168,28289,26525,18180,28289,26519,0.986,0.957397
neuron19,0.994,1353043462,octopamine,0.9336994290351868,octopamine,1353043462,1263646370,PVLP(R),PVLP(R),11804,22409,20846,11814,22396,20848,0.994,0.963122
neuron19,0.985,1353043462,octopamine,0.6630152463912964,octopamine,1353043462,1316945065,PLP(R),PLP(R),15877,16013,26574,15866,16012,26570,0.985,0.998779
neuron19,0.969,1353043462,octopamine,0.9895231127738953,octopamine,1353043462,703179848,LAL(R),LAL(R),19661,25103,25547,19679,25103,25546,0.969,0.99809
neuron19,0.964,1353043462,octopamine,0.9997068047523499,octopamine,1353043462,861233275,EPA(R),EPA(R),17918,21340,26503,17917,21336,26489,0.964,0.999897
neuron19,0.97,1353043462,octopamine,0.9986878037452698,octopamine,1353043462,1262654129,PVLP(R),PVLP(R),13730,22463,21800,13721,22469,21786,0.97,0.971097
neuron19,0.985,1353043462,octopamine,0.9896135926246643,octopamine,1353043462,1654262429,IPS(R),IPS(R),14486,11550,27547,14486,11540,27539,0.985,0.962254
neuron19,0.97,1353043462,octopamine,0.9983286261558533,octopamine,1353043462,2349505897,AVLP(R),AVLP(R),12074,25464,20135,12081,25457,20130,0.97,0.997644
neuron19,0.997,1353043462,octopamine,0.9803712964057922,octopamine,1353043462,1293688646,PVLP(R),PVLP(R),13143,25441,22898,13156,25449,22908,0.997,0.951172
neuron19,0.993,1353043462,octopamine,0.9939799308776855,octopamine,1353043462,1563099587,PVLP(R),PVLP(R),12230,24442,21792,12217,24429,21800,0.993,0.988172
neuron19,0.984,1353043462,octopamine,0.9884859323501587,octopamine,1353043462,1560419886,LAL(R),LAL(R),16699,27224,26985,16712,27217,26985,0.984,0.990858
neuron19,0.986,1353043462,octopamine,0.9994601607322693,octopamine,1353043462,1231217536,PVLP(R),PVLP(R),12657,21517,21385,12652,21540,21379,0.986,0.980827
neuron19,0.97,1353043462,octopamine,0.5256887078285217,octopamine,1353043462,862274410,VES(R),VES(R),19461,21420,26473,19480,21419,26474,0.97,0.998115
neuron19,0.974,1353043462,octopamine,0.9826310276985168,octopamine,1353043462,5813023541,SPS(R),SPS(R),19080,8904,22562,19066,8899,22570,0.974,0.965531
neuron19,0.976,1353043462,octopamine,0.9991416931152344,octopamine,1353043462,1445798041,EPA(R),EPA(R),16982,23173,24334,16994,23160,24337,0.976,0.979426
neuron20,0.986,736860990,octopamine,0.7049428224563599,octopamine,736860990,511660697,SCL(R),SCL(R),10631,19507,12969,10631,19510,12979,0.986,0.958758
neuron20,0.957,736860990,octopamine,0.972692608833313,octopamine,736860990,701371011,SMP(R),SMP(R),20084,18941,14053,20094,18929,14042,0.957,0.997101
neuron20,0.963,736860990,octopamine,0.9997475743293762,octopamine,736860990,792079254,SIP(R),SIP(R),14364,27990,16125,14358,27998,16133,0.963,0.956067
neuron20,0.983,736860990,octopamine,0.9988822340965271,octopamine,736860990,667538952,SCL(R),SCL(R),12144,20569,12069,12149,20558,12059,0.983,0.98557
neuron20,0.981,736860990,octopamine,0.9989067316055298,octopamine,736860990,916565289,SMP(R),SMP(R),19161,19083,14627,19162,19099,14626,0.981,0.970283
neuron20,0.96,736860990,octopamine,0.717440664768219,octopamine,736860990,673776769,SMP(R),SMP(R),22365,28874,13541,22369,28882,13525,0.96,0.97949
neuron20,0.984,736860990,octopamine,0.9864404797554016,octopamine,736860990,667538952,SCL(R),SCL(R),11418,22866,14471,11431,22875,14465,0.984,0.992832
neuron20,0.964,736860990,octopamine,0.933120608329773,octopamine,736860990,454477603,SMP(R),SMP(R),24342,31355,15133,24342,31336,15126,0.964,0.98945
neuron20,0.977,736860990,octopamine,0.9649906754493713,octopamine,736860990,707837502,SMP(R),SMP(R),19531,34248,12644,19515,34242,12634,0.977,0.994148
neuron20,0.959,736860990,octopamine,0.9982903599739075,octopamine,736860990,674427795,SMP(R),SMP(R),20113,22138,12466,20098,22137,12462,0.959,0.982305
neuron20,0.971,736860990,octopamine,0.9999499320983887,octopamine,736860990,5813096321,IB,IB,19482,14376,19410,19489,14362,19413,0.971,0.999936
neuron20,0.978,736860990,octopamine,0.9084708094596863,octopamine,736860990,734814622,PLP(R),PLP(R),12345,21076,18819,12342,21076,18808,0.978,0.998651
neuron20,0.989,736860990,octopamine,0.9902328252792358,octopamine,736860990,671574812,PLP(R),PLP(R),12725,16882,20629,12711,16891,20628,0.989,0.980123
neuron20,0.978,736860990,octopamine,0.3894931674003601,octopamine,736860990,387568523,SIP(R),SIP(R),14660,28317,13116,14655,28306,13129,0.978,0.999593
neuron20,0.994,736860990,octopamine,0.7075722217559814,octopamine,736860990,634888570,SCL(R),SCL(R),18082,19827,14584,18088,19821,14597,0.994,0.99849
