neuron_class,conf,body,max_neurotransmitter,max_nt_value,gt_neurotransmitter,bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
neuron16,0.989,5813021291,gaba,0.9795581698417664,gaba,5813021291,5813022133,CA(R),CA(R),12191,14479,12881,12198,14499,12876,0.989,0.952055
neuron16,0.984,5813021291,gaba,0.34711456298828125,gaba,5813021291,5812983330,CA(R),CA(R),15810,14410,13626,15832,14411,13635,0.984,0.968244
neuron16,0.976,5813021291,gaba,0.9998881816864014,gaba,5813021291,5813057210,CA(R),CA(R),14164,13425,12840,14163,13447,12837,0.976,0.950741
neuron16,0.957,5813021291,gaba,0.5215728282928467,gaba,5813021291,5812980624,CA(R),CA(R),13833,13115,11144,13828,13101,11132,0.957,0.951339
neuron16,0.958,5813021291,gaba,0.9976475834846497,gaba,5813021291,332689776,CA(R),CA(R),14897,11725,14423,14899,11713,14441,0.958,0.980881
neuron16,0.994,5813021291,gaba,0.9959854483604431,gaba,5813021291,1233703950,CA(R),CA(R),14454,13540,9540,14446,13530,9552,0.994,0.978221
neuron16,0.987,5813021291,gaba,0.9993801116943359,gaba,5813021291,631400598,CA(R),CA(R),14218,13325,11899,14213,13306,11915,0.987,0.966371
neuron17,0.993,574688051,gaba,0.9656478762626648,gaba,574688051,5813056596,CA(R),CA(R),15152,14846,11764,15170,14857,11755,0.993,0.998289
neuron17,0.967,574688051,gaba,0.9988645315170288,gaba,574688051,5812982761,CA(R),CA(R),12105,13271,13148,12087,13270,13151,0.967,0.979499
neuron17,0.998,574688051,gaba,0.94610595703125,gaba,574688051,5813129453,LH(R),LH(R),6940,18845,13320,6931,18834,13330,0.998,0.992379
neuron17,0.98,574688051,gaba,0.764513373374939,gaba,574688051,483354202,SLP(R),SLP(R),7660,24768,9366,7660,24770,9336,0.98,0.950278
neuron17,0.995,574688051,gaba,0.8636651635169983,gaba,574688051,575418068,LH(R),LH(R),4188,23836,12089,4204,23824,12088,0.995,0.998913
neuron17,0.99,574688051,gaba,0.9334545731544495,gaba,574688051,5901196176,LH(R),LH(R),4036,21906,15532,4019,21911,15518,0.99,0.957574
neuron17,0.97,574688051,gaba,0.9114962816238403,gaba,574688051,609591758,SLP(R),SLP(R),14331,24660,9702,14327,24679,9688,0.97,0.951294
neuron17,0.981,574688051,gaba,0.9296666383743286,gaba,574688051,517699705,SLP(R),SLP(R),13804,24212,10137,13797,24190,10144,0.981,0.971077
neuron17,0.983,574688051,gaba,0.7868903279304504,gaba,574688051,424716408,LH(R),LH(R),2336,21023,11301,2345,21036,11289,0.983,0.998759
neuron17,0.967,574688051,gaba,0.8300560712814331,gaba,574688051,881005404,SCL(R),SCL(R),15127,15960,13044,15126,15976,13048,0.967,0.9528
neuron17,0.991,574688051,gaba,0.9291046261787415,gaba,574688051,635062078,CA(R),CA(R),11917,15634,11936,11933,15634,11949,0.991,0.952316
neuron17,0.997,574688051,gaba,0.9983661770820618,gaba,574688051,578893446,SIP(R),SIP(R),14421,24583,9778,14441,24561,9760,0.997,0.994341
neuron17,0.97,574688051,gaba,0.9546157717704773,gaba,574688051,457516218,LH(R),LH(R),7072,21723,12285,7063,21747,12299,0.97,0.970899
neuron17,0.992,574688051,gaba,0.963054358959198,gaba,574688051,360578625,LH(R),LH(R),3017,18205,9700,3018,18222,9681,0.992,0.980345
neuron17,0.997,574688051,gaba,0.9807689189910889,gaba,574688051,5812983851,CA(R),CA(R),17346,13637,13967,17323,13660,13961,0.997,0.981813
neuron18,0.998,757556799,gaba,0.9828055500984192,gaba,757556799,883338122,LH(R),LH(R),4558,17139,16070,4564,17133,16057,0.998,0.957993
neuron18,0.995,757556799,gaba,0.9523820877075195,gaba,757556799,541373868,SCL(R),SCL(R),8861,15720,13436,8839,15713,13428,0.995,0.991683
neuron18,0.994,757556799,gaba,0.9548872113227844,gaba,757556799,479290982,SLP(R),SLP(R),8695,15042,12185,8715,15032,12181,0.994,0.962374
neuron18,0.952,757556799,gaba,0.9200455546379089,gaba,757556799,883338122,PLP(R),PLP(R),5063,20027,18033,5086,20031,18026,0.952,0.966131
neuron18,0.994,757556799,gaba,0.9344578981399536,gaba,757556799,455746581,LH(R),LH(R),6886,16885,14347,6877,16894,14356,0.994,0.96887
neuron18,0.997,757556799,gaba,0.9516856074333191,gaba,757556799,5813016450,LH(R),LH(R),4660,17538,16213,4660,17523,16205,0.997,0.98567
neuron18,0.994,757556799,gaba,0.9029488563537598,gaba,757556799,511685955,PLP(R),PLP(R),6784,16001,14563,6773,15994,14577,0.994,0.983567
neuron18,0.971,757556799,gaba,0.7185710668563843,gaba,757556799,757215581,LH(R),LH(R),7295,16976,15388,7295,16972,15368,0.971,0.973388
neuron18,0.987,757556799,gaba,0.9699869155883789,gaba,757556799,1912789965,LH(R),LH(R),5445,18037,16949,5411,18071,16936,0.987,0.977374
neuron18,0.959,757556799,gaba,0.8894649744033813,gaba,757556799,974788614,LH(R),LH(R),8362,17904,15506,8365,17904,15481,0.959,0.996165
neuron18,0.987,757556799,gaba,0.9959905743598938,gaba,757556799,575768294,PLP(R),PLP(R),8584,18734,16829,8578,18734,16809,0.987,0.964725
neuron18,0.99,757556799,gaba,0.9786457419395447,gaba,757556799,883338122,LH(R),LH(R),3599,17970,13567,3600,17978,13547,0.99,0.97296
neuron18,0.996,757556799,gaba,0.9583898186683655,gaba,757556799,5813016450,LH(R),LH(R),7332,19920,16456,7312,19925,16470,0.996,0.98233
neuron18,0.994,757556799,gaba,0.9373020529747009,gaba,757556799,1068912795,LH(R),LH(R),6917,16988,14341,6933,16986,14349,0.994,0.990321
neuron18,0.994,757556799,gaba,0.9894741177558899,gaba,757556799,5813020002,LH(R),LH(R),5948,17979,15716,5951,17965,15706,0.994,0.997267
neuron19,0.987,634759240,gaba,0.9346901774406433,gaba,634759240,325814461,SLP(R),SLP(R),11766,16034,10863,11776,16028,10850,0.987,0.988489
neuron19,0.954,634759240,gaba,0.9153907895088196,gaba,634759240,543718301,SCL(R),SCL(R),10270,20171,15892,10254,20171,15883,0.954,0.992162
neuron19,0.969,634759240,gaba,0.9368646144866943,gaba,634759240,417550216,SCL(R),SCL(R),10048,19865,15570,10054,19844,15575,0.969,0.954645
neuron19,0.994,634759240,gaba,0.8286321759223938,gaba,634759240,699178922,LH(R),LH(R),8059,20313,13792,8065,20330,13797,0.994,0.993352
neuron19,0.985,634759240,gaba,0.9858259558677673,gaba,634759240,667184255,SCL(R),SCL(R),9943,19856,15713,9934,19848,15724,0.985,0.959646
neuron19,0.997,634759240,gaba,0.8704150915145874,gaba,634759240,634090169,LH(R),LH(R),9216,19061,12038,9212,19075,12048,0.997,0.989933
neuron19,0.995,634759240,gaba,0.9543361663818359,gaba,634759240,544361987,AVLP(R),AVLP(R),8616,23558,15578,8619,23576,15577,0.995,0.970267
neuron19,0.998,634759240,gaba,0.9956687688827515,gaba,634759240,1070984345,SCL(R),SCL(R),11113,20559,15263,11099,20551,15289,0.998,0.961442
neuron19,0.993,634759240,gaba,0.974220335483551,gaba,634759240,667184255,SLP(R),SLP(R),11443,16584,10872,11423,16587,10875,0.993,0.965406
neuron19,0.986,634759240,gaba,0.9994344115257263,gaba,634759240,1040030798,PLP(R),PLP(R),11994,19970,16992,11998,19979,17016,0.986,0.979904
neuron19,0.994,634759240,gaba,0.9984161853790283,gaba,634759240,544361987,SLP(R),SLP(R),8805,18956,10062,8802,18974,10057,0.994,0.966441
neuron19,0.994,634759240,gaba,0.9281571507453918,gaba,634759240,543010474,SCL(R),SCL(R),11366,19674,13728,11385,19660,13717,0.994,0.997802
neuron19,0.992,634759240,gaba,0.9867942929267883,gaba,634759240,544361987,LH(R),LH(R),8735,18571,13510,8735,18572,13490,0.992,0.986723
neuron19,0.958,634759240,gaba,0.774571418762207,gaba,634759240,784541732,CA(R),CA(R),14108,14995,13970,14089,14982,13988,0.958,0.996662
neuron19,0.983,634759240,gaba,0.9624845385551453,gaba,634759240,760268555,SLP(R),SLP(R),9158,19967,10632,9153,19970,10618,0.983,0.985811
neuron20,0.991,1078693835,gaba,0.9526340961456299,gaba,1078693835,1070651567,gL(R),gL(R),21141,33766,20094,21154,33758,20113,0.991,0.973783
neuron20,0.975,1078693835,gaba,0.9798041582107544,gaba,1078693835,733458828,CRE(R),CRE(R),20489,33514,20439,20471,33515,20450,0.975,0.992309
neuron20,0.958,1078693835,gaba,0.9645317792892456,gaba,1078693835,5813042659,CRE(L),CRE(L),32021,30054,16671,32021,30042,16658,0.958,0.984504
neuron20,0.988,1078693835,gaba,0.9733864068984985,gaba,1078693835,5813012492,CRE(L),CRE(L),32852,30127,16668,32851,30123,16651,0.988,0.953694
neuron20,0.975,1078693835,gaba,0.9263498187065125,gaba,1078693835,581336531,CRE(R),CRE(R),20476,33885,20257,20476,33867,20262,0.975,0.987708
neuron20,0.98,1078693835,gaba,0.9450793862342834,gaba,1078693835,613044611,CRE(R),gL(R),20779,32621,20452,20801,32613,20438,0.98,0.96778
neuron20,0.965,1078693835,gaba,0.8525572419166565,gaba,1078693835,985472994,CRE(L),CRE(L),32069,29475,16479,32050,29472,16469,0.965,0.972974
neuron20,0.978,1078693835,gaba,0.8749533891677856,gaba,1078693835,487925037,CRE(L),CRE(L),31834,29126,16109,31828,29126,16121,0.978,0.964363
neuron20,0.986,1078693835,gaba,0.9547219276428223,gaba,1078693835,422725634,CRE(R),CRE(R),20597,33067,20540,20601,33042,20542,0.986,0.982169
neuron20,0.974,1078693835,gaba,0.6703420877456665,gaba,1078693835,487144598,gL(R),gL(R),19282,33652,16418,19291,33633,16409,0.974,0.980768
neuron20,0.968,1078693835,gaba,0.9683598279953003,gaba,1078693835,5813042659,CRE(L),CRE(L),33247,30313,16927,33248,30296,16926,0.968,0.992261
neuron20,0.981,1078693835,gaba,0.9786553382873535,gaba,1078693835,985131499,CRE(L),CRE(L),31831,28773,15847,31831,28773,15833,0.981,0.994035
neuron20,0.987,1078693835,gaba,0.9604505896568298,gaba,1078693835,766276454,CRE(L),CRE(L),32668,30783,16042,32657,30766,16053,0.987,0.962581
neuron20,0.993,1078693835,gaba,0.9721907377243042,gaba,1078693835,5813012492,CRE(L),CRE(L),32655,30517,16153,32646,30503,16158,0.993,0.998705
neuron20,0.969,1078693835,gaba,0.9646902680397034,gaba,1078693835,799279899,CRE(R),CRE(R),20279,33174,20579,20270,33182,20585,0.969,0.992992
